Trial,Jaw Distance (mm),PWM,Grasper Force Sensor (Counts),External Force Sensor (Counts),Encoder Value (Pulses)
1,17.7,35,52,32612,-52279
1,17.7,35,45,32552,-52279
1,17.7,35,49,32538,-52279
1,17.7,35,49,32525,-52279
1,17.7,35,50,32516,-52279
1,17.7,35,50,32510,-52279
1,17.7,35,48,32453,-52279
1,17.7,35,47,32433,-52279
1,17.7,35,46,32435,-52279
1,17.7,35,45,32451,-52279
1,17.7,35,50,32429,-52279
1,17.7,35,47,32383,-52279
1,17.7,35,50,32387,-52279
1,17.7,35,50,32389,-52279
1,17.7,35,49,32439,-52279
1,17.7,35,43,32424,-52279
1,17.7,35,44,32401,-52280
1,17.7,35,48,32456,-52280
1,17.7,35,51,32436,-52280
1,17.7,35,46,32429,-52280
1,17.7,35,51,32405,-52280
1,17.7,35,41,32395,-52280
1,17.7,35,44,32399,-52280
1,17.7,35,47,32393,-52280
1,17.7,35,48,32356,-52280
1,17.7,35,48,32364,-52280
1,17.7,35,50,32369,-52280
1,17.7,35,41,32365,-52280
1,17.7,35,44,32343,-52280
1,17.7,35,48,32382,-52280
1,17.7,35,48,32377,-52280
1,17.7,35,48,32347,-52280
1,17.7,35,46,32404,-52280
1,17.7,35,49,32401,-52280
1,17.7,35,51,32363,-52280
1,17.7,35,51,32348,-52280
1,17.7,35,48,32325,-52280
1,17.7,35,48,32332,-52280
1,17.7,35,48,32361,-52280
1,17.7,35,46,32317,-52280
1,17.7,35,43,32335,-52280
1,17.7,35,42,32340,-52280
1,17.7,35,48,32345,-52280
1,17.7,35,50,32347,-52280
1,17.7,35,42,32343,-52280
1,17.7,35,50,32324,-52280
1,17.7,35,50,32298,-52280
1,17.7,35,43,32343,-52280
1,17.7,35,43,32381,-52280
1,17.7,35,45,32356,-52280
1,17.7,35,50,32323,-52280
1,17.7,35,45,32288,-52280
1,17.7,35,50,32276,-52280
1,17.7,35,52,32310,-52280
1,17.7,35,46,32306,-52280
2,17.7,40,60,28554,-52900
2,17.7,40,62,41608,-52900
2,17.7,40,63,44981,-52900
2,17.7,40,63,45131,-52900
2,17.7,40,60,45076,-52900
2,17.7,40,61,45036,-52900
2,17.7,40,59,45012,-52900
2,17.7,40,60,45013,-52900
2,17.7,40,61,45006,-52900
2,17.7,40,61,44977,-52900
2,17.7,40,60,44947,-52900
2,17.7,40,59,44911,-52900
2,17.7,40,60,44879,-52900
2,17.7,40,58,44890,-52900
2,17.7,40,61,44887,-52900
2,17.7,40,59,44842,-52900
2,17.7,40,58,44855,-52900
2,17.7,40,60,44879,-52900
2,17.7,40,59,44851,-52900
2,17.7,40,59,44814,-52900
2,17.7,40,60,44827,-52900
2,17.7,40,60,44829,-52900
2,17.7,40,61,44774,-52900
2,17.7,40,62,44804,-52900
2,17.7,40,61,44810,-52900
2,17.7,40,58,44780,-52900
2,17.7,40,57,44783,-52900
2,17.7,40,58,44765,-52900
2,17.7,40,60,44757,-52900
2,17.7,40,60,44776,-52900
2,17.7,40,57,44758,-52900
2,17.7,40,60,44735,-52900
2,17.7,40,58,44755,-52900
2,17.7,40,61,44800,-52900
2,17.7,40,60,44806,-52900
2,17.7,40,57,44770,-52900
2,17.7,40,60,44758,-52900
2,17.7,40,59,44752,-52900
2,17.7,40,60,44768,-52900
2,17.7,40,59,44765,-52900
2,17.7,40,60,44741,-52900
2,17.7,40,61,44741,-52900
2,17.7,40,63,44748,-52900
2,17.7,40,61,44774,-52900
2,17.7,40,59,44730,-52900
2,17.7,40,59,44715,-52900
2,17.7,40,62,44741,-52900
2,17.7,40,59,44700,-52900
2,17.7,40,61,44712,-52900
2,17.7,40,61,44740,-52900
2,17.7,40,58,44720,-52900
2,17.7,40,61,44723,-52900
2,17.7,40,61,44707,-52900
2,17.7,40,62,44713,-52900
2,17.7,40,59,44690,-52900
2,17.7,40,61,44702,-52900
2,17.7,40,60,44694,-52900
2,17.7,40,59,44661,-52900
3,17.7,45,84,40520,-53420
3,17.7,45,83,53509,-53420
3,17.7,45,83,56199,-53420
3,17.7,45,82,56200,-53420
3,17.7,45,82,56126,-53420
3,17.7,45,81,56133,-53420
3,17.7,45,82,56114,-53420
3,17.7,45,82,56086,-53420
3,17.7,45,82,56038,-53420
3,17.7,45,79,55940,-53420
3,17.7,45,81,55914,-53420
3,17.7,45,80,55920,-53420
3,17.7,45,82,55893,-53420
3,17.7,45,82,55858,-53420
3,17.7,45,83,55854,-53420
3,17.7,45,82,55878,-53420
3,17.7,45,82,55867,-53420
3,17.7,45,82,55825,-53420
3,17.7,45,81,55825,-53420
3,17.7,45,81,55805,-53420
3,17.7,45,81,55783,-53420
3,17.7,45,81,55751,-53420
3,17.7,45,81,55742,-53420
3,17.7,45,81,55722,-53420
3,17.7,45,82,55699,-53420
3,17.7,45,80,55695,-53420
3,17.7,45,81,55652,-53420
3,17.7,45,80,55670,-53420
3,17.7,45,81,55643,-53420
3,17.7,45,82,55638,-53420
3,17.7,45,80,55652,-53420
3,17.7,45,82,55663,-53420
3,17.7,45,81,55673,-53420
3,17.7,45,83,55680,-53420
3,17.7,45,80,55692,-53420
3,17.7,45,81,55672,-53420
3,17.7,45,81,55626,-53420
3,17.7,45,78,55632,-53420
3,17.7,45,81,55643,-53420
3,17.7,45,81,55631,-53420
3,17.7,45,81,55632,-53420
3,17.7,45,82,55648,-53420
3,17.7,45,80,55616,-53420
3,17.7,45,82,55610,-53420
3,17.7,45,81,55608,-53420
3,17.7,45,81,55583,-53420
3,17.7,45,81,55569,-53420
3,17.7,45,80,55575,-53420
3,17.7,45,82,55570,-53420
3,17.7,45,79,55563,-53420
3,17.7,45,81,55588,-53420
3,17.7,45,82,55596,-53420
3,17.7,45,76,55555,-53420
3,17.7,45,83,55556,-53420
3,17.7,45,81,55565,-53420
3,17.7,45,82,55571,-53420
3,17.7,45,82,55535,-53420
3,17.7,45,81,55494,-53420
4,17.7,50,106,53627,-53825
4,17.7,50,106,63670,-53825
4,17.7,50,107,64959,-53825
4,17.7,50,107,64939,-53825
4,17.7,50,106,64874,-53825
4,17.7,50,105,64847,-53825
4,17.7,50,106,64789,-53825
4,17.7,50,106,64751,-53825
4,17.7,50,106,64728,-53825
4,17.7,50,105,64701,-53825
4,17.7,50,107,64694,-53825
4,17.7,50,104,64654,-53825
4,17.7,50,102,64625,-53825
4,17.7,50,106,64604,-53825
4,17.7,50,106,64601,-53825
4,17.7,50,107,64581,-53825
4,17.7,50,103,64587,-53825
4,17.7,50,106,64606,-53825
4,17.7,50,102,64596,-53825
4,17.7,50,107,64553,-53825
4,17.7,50,105,64553,-53825
4,17.7,50,107,64506,-53825
4,17.7,50,109,64475,-53825
4,17.7,50,106,64478,-53825
4,17.7,50,107,64475,-53825
4,17.7,50,104,64453,-53825
4,17.7,50,108,64452,-53825
4,17.7,50,106,64469,-53825
4,17.7,50,104,64486,-53825
4,17.7,50,105,64486,-53825
4,17.7,50,108,64493,-53825
4,17.7,50,106,64434,-53825
4,17.7,50,107,64407,-53825
4,17.7,50,107,64440,-53825
4,17.7,50,106,64438,-53825
4,17.7,50,106,64401,-53825
4,17.7,50,105,64418,-53825
4,17.7,50,105,64403,-53825
4,17.7,50,105,64372,-53825
4,17.7,50,105,64389,-53825
4,17.7,50,106,64411,-53825
4,17.7,50,106,64394,-53825
4,17.7,50,106,64391,-53825
4,17.7,50,106,64420,-53825
4,17.7,50,106,64389,-53825
4,17.7,50,105,64357,-53825
4,17.7,50,104,64334,-53825
4,17.7,50,104,64350,-53825
4,17.7,50,107,64387,-53825
4,17.7,50,106,64344,-53825
4,17.7,50,108,64346,-53825
4,17.7,50,105,64362,-53825
4,17.7,50,107,64315,-53825
4,17.7,50,105,64329,-53825
4,17.7,50,106,64353,-53825
4,17.7,50,105,64287,-53825
4,17.7,50,104,64301,-53825
4,17.7,50,104,64342,-53825
5,17.7,55,141,61693,-54327
5,17.7,55,138,73398,-54327
5,17.7,55,142,75477,-54327
5,17.7,55,140,75546,-54327
5,17.7,55,140,75511,-54327
5,17.7,55,143,75520,-54327
5,17.7,55,140,75489,-54327
5,17.7,55,140,75479,-54327
5,17.7,55,142,75474,-54327
5,17.7,55,142,75464,-54327
5,17.7,55,139,75417,-54327
5,17.7,55,140,75408,-54327
5,17.7,55,140,75437,-54327
5,17.7,55,140,75441,-54327
5,17.7,55,140,75393,-54327
5,17.7,55,140,75373,-54327
5,17.7,55,141,75419,-54327
5,17.7,55,141,75367,-54327
5,17.7,55,141,75347,-54327
5,17.7,55,143,75358,-54327
5,17.7,55,140,75337,-54327
5,17.7,55,141,75347,-54327
5,17.7,55,140,75351,-54327
5,17.7,55,142,75323,-54327
5,17.7,55,141,75380,-54327
5,17.7,55,140,75378,-54327
5,17.7,55,140,75351,-54327
5,17.7,55,140,75363,-54327
5,17.7,55,139,75323,-54327
5,17.7,55,141,75321,-54327
5,17.7,55,139,75326,-54327
5,17.7,55,139,75277,-54327
5,17.7,55,140,75280,-54327
5,17.7,55,137,75322,-54327
5,17.7,55,139,75303,-54327
5,17.7,55,140,75297,-54327
5,17.7,55,139,75328,-54327
5,17.7,55,139,75301,-54327
5,17.7,55,137,75279,-54327
5,17.7,55,137,75312,-54327
5,17.7,55,140,75294,-54327
5,17.7,55,139,75262,-54327
5,17.7,55,138,75228,-54327
5,17.7,55,138,75239,-54327
5,17.7,55,138,75266,-54327
5,17.7,55,138,75300,-54327
5,17.7,55,139,75287,-54327
5,17.7,55,138,75279,-54327
5,17.7,55,138,75263,-54327
5,17.7,55,138,75230,-54327
5,17.7,55,138,75259,-54327
5,17.7,55,138,75235,-54327
5,17.7,55,136,75214,-54327
5,17.7,55,137,75201,-54327
5,17.7,55,138,75233,-54327
5,17.7,55,136,75218,-54327
5,17.7,55,140,75238,-54327
5,17.7,55,138,75278,-54327
6,17.7,60,171,73788,-54710
6,17.7,60,171,84355,-54710
6,17.7,60,170,85838,-54710
6,17.7,60,171,85925,-54710
6,17.7,60,171,85957,-54710
6,17.7,60,170,85974,-54710
6,17.7,60,169,85951,-54710
6,17.7,60,171,85934,-54710
6,17.7,60,170,85916,-54710
6,17.7,60,171,85928,-54710
6,17.7,60,168,85901,-54710
6,17.7,60,170,85915,-54710
6,17.7,60,170,85886,-54710
6,17.7,60,169,85862,-54710
6,17.7,60,172,85870,-54710
6,17.7,60,169,85836,-54710
6,17.7,60,170,85829,-54710
6,17.7,60,169,85851,-54710
6,17.7,60,167,85842,-54710
6,17.7,60,170,85819,-54710
6,17.7,60,170,85820,-54710
6,17.7,60,171,85823,-54710
6,17.7,60,170,85807,-54710
6,17.7,60,171,85813,-54711
6,17.7,60,169,85806,-54711
6,17.7,60,169,85807,-54711
6,17.7,60,170,85805,-54711
6,17.7,60,170,85763,-54711
6,17.7,60,168,85752,-54711
6,17.7,60,170,85780,-54711
6,17.7,60,169,85811,-54711
6,17.7,60,169,85787,-54711
6,17.7,60,169,85757,-54711
6,17.7,60,168,85752,-54711
6,17.7,60,172,85776,-54711
6,17.7,60,169,85775,-54711
6,17.7,60,168,85761,-54711
6,17.7,60,171,85759,-54711
6,17.7,60,170,85739,-54711
6,17.7,60,170,85733,-54711
6,17.7,60,168,85750,-54711
6,17.7,60,169,85782,-54711
6,17.7,60,170,85735,-54711
6,17.7,60,169,85695,-54711
6,17.7,60,170,85743,-54711
6,17.7,60,167,85762,-54711
6,17.7,60,166,85747,-54711
6,17.7,60,169,85718,-54711
6,17.7,60,168,85715,-54711
6,17.7,60,168,85739,-54711
6,17.7,60,167,85715,-54711
6,17.7,60,170,85710,-54711
6,17.7,60,168,85714,-54711
6,17.7,60,167,85705,-54711
6,17.7,60,171,85721,-54711
6,17.7,60,169,85744,-54711
6,17.7,60,170,85710,-54711
6,17.7,60,172,85733,-54711
7,17.7,65,201,82175,-55143
7,17.7,65,199,94486,-55143
7,17.7,65,201,96468,-55143
7,17.7,65,199,96582,-55143
7,17.7,65,198,96620,-55143
7,17.7,65,199,96632,-55143
7,17.7,65,199,96608,-55143
7,17.7,65,200,96620,-55143
7,17.7,65,199,96616,-55143
7,17.7,65,200,96630,-55143
7,17.7,65,199,96651,-55143
7,17.7,65,198,96654,-55143
7,17.7,65,197,96623,-55143
7,17.7,65,199,96568,-55143
7,17.7,65,198,96606,-55143
7,17.7,65,197,96613,-55143
7,17.7,65,198,96573,-55143
7,17.7,65,198,96577,-55143
7,17.7,65,197,96605,-55143
7,17.7,65,198,96625,-55143
7,17.7,65,200,96574,-55143
7,17.7,65,197,96555,-55143
7,17.7,65,197,96565,-55143
7,17.7,65,199,96584,-55143
7,17.7,65,199,96562,-55143
7,17.7,65,195,96508,-55143
7,17.7,65,198,96512,-55143
7,17.7,65,198,96525,-55143
7,17.7,65,198,96562,-55143
7,17.7,65,197,96558,-55143
7,17.7,65,200,96519,-55143
7,17.7,65,196,96508,-55143
7,17.7,65,199,96569,-55143
7,17.7,65,198,96523,-55143
7,17.7,65,198,96489,-55143
7,17.7,65,197,96502,-55143
7,17.7,65,199,96512,-55143
7,17.7,65,198,96504,-55143
7,17.7,65,197,96500,-55143
7,17.7,65,198,96485,-55143
7,17.7,65,197,96515,-55143
7,17.7,65,198,96475,-55143
7,17.7,65,198,96512,-55143
7,17.7,65,196,96527,-55143
7,17.7,65,198,96503,-55143
7,17.7,65,198,96507,-55143
7,17.7,65,198,96486,-55143
7,17.7,65,199,96482,-55143
7,17.7,65,196,96508,-55143
7,17.7,65,198,96486,-55143
7,17.7,65,198,96450,-55143
7,17.7,65,197,96492,-55143
7,17.7,65,198,96493,-55143
7,17.7,65,197,96486,-55143
7,17.7,65,198,96526,-55143
7,17.7,65,197,96508,-55143
7,17.7,65,198,96471,-55143
7,17.7,65,199,96480,-55143
8,17.7,70,224,92505,-55510
8,17.7,70,225,104518,-55510
8,17.7,70,223,106294,-55510
8,17.7,70,224,106399,-55510
8,17.7,70,223,106469,-55510
8,17.7,70,223,106470,-55510
8,17.7,70,222,106458,-55510
8,17.7,70,224,106446,-55510
8,17.7,70,223,106436,-55510
8,17.7,70,221,106475,-55510
8,17.7,70,222,106473,-55510
8,17.7,70,222,106426,-55510
8,17.7,70,221,106421,-55510
8,17.7,70,222,106444,-55510
8,17.7,70,222,106439,-55510
8,17.7,70,222,106391,-55510
8,17.7,70,222,106387,-55510
8,17.7,70,222,106392,-55510
8,17.7,70,222,106386,-55510
8,17.7,70,221,106384,-55510
8,17.7,70,221,106378,-55510
8,17.7,70,222,106375,-55510
8,17.7,70,222,106380,-55510
8,17.7,70,221,106397,-55510
8,17.7,70,223,106401,-55510
8,17.7,70,222,106366,-55510
8,17.7,70,221,106348,-55510
8,17.7,70,221,106356,-55510
8,17.7,70,222,106378,-55510
8,17.7,70,221,106402,-55510
8,17.7,70,223,106382,-55510
8,17.7,70,221,106326,-55510
8,17.7,70,221,106307,-55510
8,17.7,70,222,106351,-55510
8,17.7,70,222,106347,-55510
8,17.7,70,221,106339,-55510
8,17.7,70,222,106378,-55510
8,17.7,70,222,106359,-55510
8,17.7,70,222,106395,-55510
8,17.7,70,220,106393,-55510
8,17.7,70,222,106366,-55510
8,17.7,70,222,106359,-55510
8,17.7,70,222,106332,-55510
8,17.7,70,221,106335,-55510
8,17.7,70,220,106340,-55510
8,17.7,70,221,106295,-55510
8,17.7,70,222,106310,-55510
8,17.7,70,220,106301,-55510
8,17.7,70,221,106328,-55510
8,17.7,70,222,106355,-55510
8,17.7,70,221,106334,-55510
8,17.7,70,220,106329,-55510
8,17.7,70,222,106308,-55510
8,17.7,70,222,106304,-55510
8,17.7,70,220,106293,-55510
8,17.7,70,221,106307,-55510
8,17.7,70,222,106312,-55510
8,17.7,70,221,106312,-55510
9,17.7,75,243,100673,-55830
9,17.7,75,242,112858,-55830
9,17.7,75,242,114710,-55830
9,17.7,75,242,114811,-55830
9,17.7,75,240,114866,-55830
9,17.7,75,242,114895,-55830
9,17.7,75,241,114880,-55830
9,17.7,75,241,114916,-55830
9,17.7,75,241,114933,-55830
9,17.7,75,240,114915,-55830
9,17.7,75,241,114905,-55830
9,17.7,75,239,114921,-55830
9,17.7,75,241,114894,-55830
9,17.7,75,239,114927,-55830
9,17.7,75,240,114931,-55830
9,17.7,75,241,114925,-55830
9,17.7,75,240,114958,-55830
9,17.7,75,240,114901,-55830
9,17.7,75,237,114902,-55830
9,17.7,75,240,114942,-55830
9,17.7,75,241,114925,-55830
9,17.7,75,240,114894,-55830
9,17.7,75,240,114910,-55830
9,17.7,75,239,114933,-55830
9,17.7,75,240,114874,-55830
9,17.7,75,239,114859,-55830
9,17.7,75,239,114870,-55830
9,17.7,75,239,114881,-55830
9,17.7,75,239,114904,-55830
9,17.7,75,240,114899,-55830
9,17.7,75,238,114882,-55830
9,17.7,75,240,114910,-55830
9,17.7,75,239,114876,-55830
9,17.7,75,240,114854,-55830
9,17.7,75,239,114857,-55830
9,17.7,75,240,114893,-55830
9,17.7,75,240,114887,-55830
9,17.7,75,238,114867,-55830
9,17.7,75,239,114894,-55830
9,17.7,75,238,114854,-55830
9,17.7,75,241,114845,-55830
9,17.7,75,238,114850,-55830
9,17.7,75,238,114872,-55830
9,17.7,75,241,114875,-55830
9,17.7,75,240,114835,-55830
9,17.7,75,240,114837,-55830
9,17.7,75,240,114872,-55830
9,17.7,75,240,114857,-55830
9,17.7,75,240,114892,-55830
9,17.7,75,238,114883,-55830
9,17.7,75,239,114850,-55830
9,17.7,75,241,114860,-55831
9,17.7,75,240,114907,-55831
9,17.7,75,237,114898,-55831
9,17.7,75,239,114898,-55831
9,17.7,75,240,114874,-55831
9,17.7,75,239,114846,-55831
9,17.7,75,239,114863,-55831
10,17.7,80,264,106898,-56270
10,17.7,80,264,122504,-56270
10,17.7,80,264,125966,-56270
10,17.7,80,265,126280,-56270
10,17.7,80,264,126368,-56270
10,17.7,80,262,126347,-56270
10,17.7,80,264,126364,-56270
10,17.7,80,263,126400,-56270
10,17.7,80,261,126431,-56270
10,17.7,80,264,126405,-56270
10,17.7,80,263,126402,-56270
10,17.7,80,264,126383,-56270
10,17.7,80,262,126386,-56270
10,17.7,80,260,126370,-56270
10,17.7,80,261,126393,-56270
10,17.7,80,262,126432,-56270
10,17.7,80,262,126434,-56270
10,17.7,80,261,126447,-56270
10,17.7,80,262,126481,-56270
10,17.7,80,263,126445,-56270
10,17.7,80,262,126463,-56270
10,17.7,80,263,126436,-56270
10,17.7,80,262,126405,-56270
10,17.7,80,260,126464,-56270
10,17.7,80,262,126447,-56270
10,17.7,80,262,126427,-56270
10,17.7,80,261,126413,-56270
10,17.7,80,261,126406,-56270
10,17.7,80,263,126411,-56270
10,17.7,80,261,126411,-56270
10,17.7,80,261,126402,-56270
10,17.7,80,263,126424,-56270
10,17.7,80,262,126414,-56270
10,17.7,80,261,126403,-56270
10,17.7,80,262,126398,-56270
10,17.7,80,262,126372,-56270
10,17.7,80,261,126425,-56270
10,17.7,80,262,126497,-56270
10,17.7,80,262,126498,-56270
10,17.7,80,260,126422,-56270
10,17.7,80,262,126463,-56270
10,17.7,80,262,126452,-56270
10,17.7,80,262,126423,-56270
10,17.7,80,261,126421,-56270
10,17.7,80,262,126399,-56270
10,17.7,80,263,126404,-56270
10,17.7,80,262,126425,-56270
10,17.7,80,262,126438,-56270
10,17.7,80,262,126407,-56270
10,17.7,80,262,126399,-56270
10,17.7,80,263,126412,-56270
10,17.7,80,262,126392,-56270
10,17.7,80,261,126423,-56270
10,17.7,80,261,126412,-56270
10,17.7,80,261,126404,-56270
10,17.7,80,262,126425,-56270
10,17.7,80,261,126422,-56270
10,17.7,80,261,126421,-56270
11,17.7,85,283,117948,-56650
11,17.7,85,283,132777,-56650
11,17.7,85,282,135832,-56650
11,17.7,85,283,136071,-56650
11,17.7,85,282,136144,-56650
11,17.7,85,282,136180,-56650
11,17.7,85,280,136174,-56650
11,17.7,85,283,136234,-56650
11,17.7,85,281,136298,-56650
11,17.7,85,281,136276,-56650
11,17.7,85,282,136255,-56650
11,17.7,85,284,136281,-56650
11,17.7,85,283,136276,-56650
11,17.7,85,280,136221,-56650
11,17.7,85,281,136200,-56650
11,17.7,85,282,136241,-56650
11,17.7,85,281,136273,-56650
11,17.7,85,279,136258,-56650
11,17.7,85,281,136282,-56650
11,17.7,85,281,136275,-56650
11,17.7,85,282,136277,-56650
11,17.7,85,280,136269,-56650
11,17.7,85,281,136271,-56650
11,17.7,85,281,136294,-56650
11,17.7,85,281,136237,-56650
11,17.7,85,279,136232,-56650
11,17.7,85,281,136265,-56650
11,17.7,85,280,136255,-56650
11,17.7,85,281,136247,-56650
11,17.7,85,279,136264,-56650
11,17.7,85,280,136282,-56650
11,17.7,85,281,136268,-56650
11,17.7,85,281,136280,-56650
11,17.7,85,279,136254,-56650
11,17.7,85,282,136251,-56650
11,17.7,85,281,136274,-56650
11,17.7,85,279,136263,-56650
11,17.7,85,281,136302,-56650
11,17.7,85,280,136296,-56650
11,17.7,85,280,136290,-56650
11,17.7,85,280,136248,-56650
11,17.7,85,279,136241,-56650
11,17.7,85,281,136262,-56650
11,17.7,85,281,136236,-56650
11,17.7,85,280,136211,-56650
11,17.7,85,280,136259,-56650
11,17.7,85,279,136246,-56650
11,17.7,85,281,136223,-56650
11,17.7,85,279,136246,-56650
11,17.7,85,280,136285,-56650
11,17.7,85,280,136303,-56650
11,17.7,85,278,136268,-56650
11,17.7,85,280,136242,-56650
11,17.7,85,279,136260,-56650
11,17.7,85,277,136240,-56650
11,17.7,85,279,136196,-56650
11,17.7,85,280,136172,-56650
11,17.7,85,280,136210,-56650
12,17.7,90,299,126036,-56953
12,17.7,90,298,140540,-56953
12,17.7,90,297,143345,-56953
12,17.7,90,298,143589,-56953
12,17.7,90,298,143629,-56953
12,17.7,90,296,143695,-56953
12,17.7,90,297,143736,-56954
12,17.7,90,298,143731,-56954
12,17.7,90,298,143757,-56954
12,17.7,90,296,143794,-56954
12,17.7,90,297,143798,-56954
12,17.7,90,298,143789,-56954
12,17.7,90,296,143776,-56954
12,17.7,90,296,143799,-56954
12,17.7,90,296,143863,-56954
12,17.7,90,296,143868,-56954
12,17.7,90,296,143828,-56954
12,17.7,90,296,143826,-56954
12,17.7,90,296,143797,-56954
12,17.7,90,294,143781,-56954
12,17.7,90,296,143787,-56954
12,17.7,90,296,143791,-56954
12,17.7,90,296,143803,-56954
12,17.7,90,294,143864,-56954
12,17.7,90,295,143850,-56954
12,17.7,90,295,143853,-56954
12,17.7,90,295,143806,-56954
12,17.7,90,296,143824,-56954
12,17.7,90,296,143851,-56954
12,17.7,90,295,143849,-56954
12,17.7,90,294,143842,-56954
12,17.7,90,295,143836,-56954
12,17.7,90,295,143789,-56954
12,17.7,90,294,143801,-56954
12,17.7,90,294,143833,-56954
12,17.7,90,296,143851,-56954
12,17.7,90,295,143838,-56954
12,17.7,90,295,143815,-56954
12,17.7,90,294,143828,-56954
12,17.7,90,295,143826,-56954
12,17.7,90,294,143827,-56954
12,17.7,90,295,143810,-56954
12,17.7,90,295,143833,-56954
12,17.7,90,295,143851,-56954
12,17.7,90,295,143857,-56954
12,17.7,90,295,143857,-56954
12,17.7,90,295,143840,-56954
12,17.7,90,294,143845,-56954
12,17.7,90,295,143851,-56954
12,17.7,90,295,143889,-56954
12,17.7,90,295,143854,-56954
12,17.7,90,295,143857,-56954
12,17.7,90,294,143874,-56954
12,17.7,90,295,143874,-56954
12,17.7,90,295,143872,-56954
12,17.7,90,295,143849,-56954
12,17.7,90,294,143819,-56954
12,17.7,90,295,143827,-56954
13,17.7,95,318,133624,-57338
13,17.7,95,320,149056,-57338
13,17.7,95,319,152723,-57338
13,17.7,95,318,153084,-57338
13,17.7,95,318,153203,-57338
13,17.7,95,317,153305,-57338
13,17.7,95,319,153352,-57338
13,17.7,95,316,153371,-57338
13,17.7,95,317,153430,-57338
13,17.7,95,317,153443,-57338
13,17.7,95,317,153452,-57338
13,17.7,95,317,153508,-57338
13,17.7,95,317,153496,-57338
13,17.7,95,317,153506,-57338
13,17.7,95,316,153523,-57338
13,17.7,95,317,153520,-57338
13,17.7,95,317,153497,-57338
13,17.7,95,315,153540,-57338
13,17.7,95,316,153529,-57338
13,17.7,95,316,153534,-57338
13,17.7,95,315,153543,-57338
13,17.7,95,316,153537,-57338
13,17.7,95,316,153566,-57338
13,17.7,95,315,153571,-57338
13,17.7,95,316,153540,-57338
13,17.7,95,316,153545,-57338
13,17.7,95,313,153572,-57338
13,17.7,95,316,153545,-57338
13,17.7,95,315,153517,-57338
13,17.7,95,316,153527,-57338
13,17.7,95,315,153561,-57338
13,17.7,95,315,153552,-57338
13,17.7,95,316,153537,-57338
13,17.7,95,314,153540,-57338
13,17.7,95,315,153552,-57338
13,17.7,95,316,153567,-57338
13,17.7,95,315,153566,-57338
13,17.7,95,316,153533,-57338
13,17.7,95,314,153516,-57338
13,17.7,95,315,153537,-57338
13,17.7,95,316,153532,-57338
13,17.7,95,315,153506,-57338
13,17.7,95,315,153535,-57338
13,17.7,95,314,153532,-57338
13,17.7,95,315,153518,-57338
13,17.7,95,316,153535,-57338
13,17.7,95,314,153559,-57338
13,17.7,95,315,153538,-57338
13,17.7,95,315,153563,-57338
13,17.7,95,315,153545,-57338
13,17.7,95,316,153526,-57338
13,17.7,95,315,153549,-57338
13,17.7,95,315,153549,-57338
13,17.7,95,312,153546,-57338
13,17.7,95,315,153499,-57338
13,17.7,95,315,153484,-57338
13,17.7,95,315,153521,-57338
13,17.7,95,315,153569,-57338
14,17.7,100,344,143558,-57770
14,17.7,100,343,159546,-57770
14,17.7,100,343,163539,-57770
14,17.7,100,343,163965,-57770
