Trial,Jaw Distance (mm),PWM,Grasper Force Sensor (Counts),External Force Sensor (Counts),Encoder Value (Pulses)
5,11.8,55,102,46527,-61251
5,11.8,55,102,46502,-61251
5,11.8,55,102,46447,-61251
5,11.8,55,104,46442,-61251
5,11.8,55,101,46439,-61251
5,11.8,55,104,46422,-61251
5,11.8,55,104,46433,-61251
5,11.8,55,102,46436,-61251
5,11.8,55,103,46405,-61251
5,11.8,55,103,46370,-61251
5,11.8,55,103,46360,-61251
5,11.8,55,100,46359,-61251
5,11.8,55,102,46360,-61251
5,11.8,55,105,46358,-61251
5,11.8,55,101,46361,-61251
5,11.8,55,101,46340,-61251
5,11.8,55,102,46323,-61251
5,11.8,55,102,46292,-61251
5,11.8,55,99,46303,-61251
5,11.8,55,102,46317,-61251
5,11.8,55,102,46282,-61251
5,11.8,55,101,46261,-61251
5,11.8,55,102,46246,-61251
5,11.8,55,98,46285,-61251
5,11.8,55,102,46300,-61251
5,11.8,55,101,46310,-61251
5,11.8,55,103,46292,-61251
5,11.8,55,101,46244,-61251
5,11.8,55,103,46215,-61251
5,11.8,55,102,46215,-61251
5,11.8,55,102,46255,-61251
5,11.8,55,96,46246,-61251
5,11.8,55,102,46200,-61251
5,11.8,55,99,46221,-61251
5,11.8,55,101,46203,-61251
5,11.8,55,101,46202,-61251
5,11.8,55,100,46216,-61251
5,11.8,55,101,46251,-61251
5,11.8,55,101,46234,-61251
5,11.8,55,101,46177,-61251
5,11.8,55,102,46223,-61251
5,11.8,55,100,46205,-61251
5,11.8,55,103,46206,-61251
5,11.8,55,100,46214,-61251
5,11.8,55,105,46181,-61251
5,11.8,55,101,46176,-61251
5,11.8,55,103,46179,-61251
5,11.8,55,104,46154,-61251
5,11.8,55,103,46142,-61251
5,11.8,55,101,46156,-61251
6,11.8,60,133,44862,-61626
6,11.8,60,135,52988,-61626
6,11.8,60,135,54182,-61626
6,11.8,60,134,54209,-61626
6,11.8,60,135,54148,-61627
6,11.8,60,133,54111,-61627
6,11.8,60,132,54092,-61627
6,11.8,60,134,54115,-61627
6,11.8,60,133,54080,-61627
6,11.8,60,134,54053,-61627
6,11.8,60,132,54082,-61627
6,11.8,60,133,54106,-61627
6,11.8,60,132,54098,-61627
6,11.8,60,133,54068,-61627
6,11.8,60,135,54044,-61627
6,11.8,60,132,54067,-61627
6,11.8,60,131,54028,-61627
6,11.8,60,134,54023,-61627
6,11.8,60,133,54002,-61627
6,11.8,60,134,53980,-61627
6,11.8,60,134,53970,-61627
6,11.8,60,131,53929,-61627
6,11.8,60,131,53971,-61627
6,11.8,60,130,53989,-61627
6,11.8,60,128,53955,-61627
6,11.8,60,133,53908,-61627
6,11.8,60,133,53940,-61627
6,11.8,60,132,53932,-61627
6,11.8,60,133,53879,-61627
6,11.8,60,131,53899,-61627
6,11.8,60,133,53937,-61627
6,11.8,60,131,53949,-61627
6,11.8,60,131,53912,-61627
6,11.8,60,131,53873,-61627
6,11.8,60,129,53869,-61627
6,11.8,60,132,53879,-61627
6,11.8,60,133,53869,-61627
6,11.8,60,133,53841,-61627
6,11.8,60,133,53857,-61627
6,11.8,60,132,53863,-61627
6,11.8,60,132,53862,-61627
6,11.8,60,130,53838,-61627
6,11.8,60,128,53830,-61627
6,11.8,60,132,53853,-61627
6,11.8,60,132,53826,-61627
6,11.8,60,132,53793,-61627
6,11.8,60,132,53802,-61627
6,11.8,60,131,53810,-61627
6,11.8,60,131,53804,-61627
6,11.8,60,132,53802,-61627
6,11.8,60,131,53792,-61627
6,11.8,60,132,53791,-61627
6,11.8,60,130,53810,-61627
6,11.8,60,130,53791,-61627
6,11.8,60,129,53754,-61627
6,11.8,60,133,53775,-61627
6,11.8,60,132,53796,-61627
6,11.8,60,133,53822,-61627
7,11.8,65,165,51961,-62051
7,11.8,65,165,61782,-62051
7,11.8,65,164,63277,-62051
7,11.8,65,165,63267,-62051
7,11.8,65,164,63233,-62051
7,11.8,65,162,63186,-62051
7,11.8,65,162,63165,-62051
7,11.8,65,163,63197,-62052
7,11.8,65,163,63163,-62052
7,11.8,65,161,63123,-62052
7,11.8,65,161,63128,-62052
7,11.8,65,161,63139,-62052
7,11.8,65,163,63141,-62052
7,11.8,65,162,63142,-62052
7,11.8,65,161,63107,-62052
7,11.8,65,161,63072,-62052
7,11.8,65,163,63061,-62052
7,11.8,65,163,63013,-62052
7,11.8,65,161,63010,-62052
7,11.8,65,161,63004,-62052
7,11.8,65,160,62978,-62052
7,11.8,65,161,62933,-62052
7,11.8,65,162,62954,-62052
7,11.8,65,162,62953,-62052
7,11.8,65,159,62995,-62052
7,11.8,65,161,62989,-62052
7,11.8,65,159,62981,-62052
7,11.8,65,160,62940,-62052
7,11.8,65,162,62985,-62052
7,11.8,65,160,63009,-62052
7,11.8,65,162,62956,-62052
7,11.8,65,161,62913,-62052
7,11.8,65,162,62934,-62052
7,11.8,65,161,62954,-62052
7,11.8,65,160,62969,-62052
7,11.8,65,160,62912,-62052
7,11.8,65,160,62911,-62052
7,11.8,65,161,62921,-62052
7,11.8,65,162,62893,-62052
7,11.8,65,161,62890,-62052
7,11.8,65,160,62934,-62052
7,11.8,65,161,62935,-62052
7,11.8,65,162,62882,-62052
7,11.8,65,161,62888,-62052
7,11.8,65,162,62914,-62052
7,11.8,65,160,62878,-62052
7,11.8,65,161,62893,-62052
7,11.8,65,160,62897,-62052
7,11.8,65,160,62856,-62052
7,11.8,65,161,62853,-62052
7,11.8,65,160,62794,-62052
7,11.8,65,160,62835,-62052
7,11.8,65,160,62877,-62052
7,11.8,65,161,62855,-62052
7,11.8,65,160,62845,-62052
7,11.8,65,156,62860,-62052
7,11.8,65,155,62858,-62052
7,11.8,65,156,62852,-62052
8,11.8,70,185,59396,-62432
8,11.8,70,186,69326,-62432
8,11.8,70,188,70760,-62432
8,11.8,70,187,70733,-62432
8,11.8,70,185,70699,-62432
8,11.8,70,186,70696,-62432
8,11.8,70,185,70683,-62432
8,11.8,70,186,70672,-62432
8,11.8,70,186,70629,-62432
8,11.8,70,185,70611,-62432
8,11.8,70,182,70609,-62432
8,11.8,70,184,70633,-62432
8,11.8,70,186,70612,-62432
8,11.8,70,186,70572,-62432
8,11.8,70,186,70558,-62432
8,11.8,70,186,70572,-62432
8,11.8,70,186,70630,-62432
8,11.8,70,186,70604,-62432
8,11.8,70,186,70561,-62432
8,11.8,70,186,70513,-62432
8,11.8,70,187,70503,-62432
8,11.8,70,186,70508,-62432
8,11.8,70,186,70529,-62432
8,11.8,70,186,70541,-62432
8,11.8,70,186,70525,-62432
8,11.8,70,185,70492,-62432
8,11.8,70,185,70486,-62432
8,11.8,70,185,70514,-62432
8,11.8,70,185,70532,-62432
8,11.8,70,185,70514,-62432
8,11.8,70,184,70503,-62432
8,11.8,70,185,70478,-62432
8,11.8,70,184,70485,-62432
8,11.8,70,185,70451,-62432
8,11.8,70,185,70456,-62432
8,11.8,70,185,70447,-62432
8,11.8,70,184,70466,-62432
8,11.8,70,184,70467,-62432
8,11.8,70,185,70466,-62432
8,11.8,70,185,70439,-62432
8,11.8,70,185,70436,-62432
8,11.8,70,184,70420,-62432
8,11.8,70,185,70401,-62432
8,11.8,70,184,70421,-62432
8,11.8,70,184,70417,-62432
8,11.8,70,185,70431,-62432
8,11.8,70,183,70427,-62432
8,11.8,70,184,70432,-62432
8,11.8,70,185,70411,-62432
8,11.8,70,184,70392,-62432
8,11.8,70,183,70457,-62432
8,11.8,70,182,70425,-62432
8,11.8,70,183,70395,-62432
8,11.8,70,184,70409,-62432
8,11.8,70,185,70426,-62432
8,11.8,70,184,70392,-62432
8,11.8,70,185,70356,-62432
8,11.8,70,184,70354,-62432
9,11.8,75,207,66809,-62838
9,11.8,75,208,77425,-62838
9,11.8,75,208,79097,-62838
9,11.8,75,208,79107,-62838
9,11.8,75,207,79124,-62838
9,11.8,75,208,79105,-62838
9,11.8,75,207,79116,-62838
9,11.8,75,206,79067,-62838
9,11.8,75,206,79015,-62838
9,11.8,75,206,79000,-62838
9,11.8,75,206,79009,-62838
9,11.8,75,207,79023,-62838
9,11.8,75,205,79031,-62838
9,11.8,75,206,79006,-62838
9,11.8,75,205,78966,-62838
9,11.8,75,205,78999,-62838
9,11.8,75,205,79036,-62838
9,11.8,75,206,79008,-62838
9,11.8,75,205,79003,-62838
9,11.8,75,205,78983,-62838
9,11.8,75,205,78943,-62838
9,11.8,75,205,78917,-62838
9,11.8,75,204,78912,-62838
9,11.8,75,206,78954,-62838
9,11.8,75,206,78944,-62838
9,11.8,75,205,78953,-62838
9,11.8,75,206,78974,-62838
9,11.8,75,205,78950,-62838
9,11.8,75,204,78903,-62838
9,11.8,75,205,78900,-62838
9,11.8,75,205,78909,-62838
9,11.8,75,204,78925,-62838
9,11.8,75,205,78904,-62838
9,11.8,75,206,78866,-62838
9,11.8,75,205,78887,-62838
9,11.8,75,205,78876,-62838
9,11.8,75,206,78872,-62838
9,11.8,75,205,78915,-62838
9,11.8,75,202,78909,-62838
9,11.8,75,205,78869,-62838
9,11.8,75,205,78880,-62838
9,11.8,75,206,78887,-62838
9,11.8,75,206,78838,-62838
9,11.8,75,205,78839,-62838
9,11.8,75,202,78865,-62838
9,11.8,75,204,78871,-62838
9,11.8,75,203,78826,-62838
9,11.8,75,204,78795,-62838
9,11.8,75,205,78812,-62838
9,11.8,75,205,78853,-62838
9,11.8,75,204,78888,-62838
9,11.8,75,204,78859,-62838
9,11.8,75,202,78828,-62838
9,11.8,75,204,78835,-62838
9,11.8,75,203,78818,-62838
9,11.8,75,205,78827,-62838
9,11.8,75,205,78809,-62838
9,11.8,75,205,78827,-62838
10,11.8,80,225,75351,-63290
10,11.8,80,227,86763,-63290
10,11.8,80,228,88793,-63290
10,11.8,80,228,88899,-63290
10,11.8,80,227,88914,-63290
10,11.8,80,224,88900,-63290
10,11.8,80,226,88911,-63290
10,11.8,80,226,88930,-63290
10,11.8,80,227,88959,-63290
10,11.8,80,226,88914,-63290
10,11.8,80,226,88877,-63290
10,11.8,80,226,88902,-63290
10,11.8,80,225,88915,-63290
10,11.8,80,225,88884,-63290
10,11.8,80,222,88851,-63290
10,11.8,80,225,88867,-63291
10,11.8,80,224,88881,-63291
10,11.8,80,225,88883,-63291
10,11.8,80,226,88895,-63291
10,11.8,80,227,88837,-63291
10,11.8,80,226,88799,-63291
10,11.8,80,228,88810,-63291
10,11.8,80,226,88825,-63291
10,11.8,80,225,88774,-63291
10,11.8,80,226,88803,-63291
10,11.8,80,226,88805,-63291
10,11.8,80,226,88808,-63291
10,11.8,80,226,88835,-63291
10,11.8,80,226,88789,-63291
10,11.8,80,226,88763,-63291
10,11.8,80,227,88750,-63291
10,11.8,80,226,88786,-63291
10,11.8,80,226,88780,-63291
10,11.8,80,226,88770,-63291
10,11.8,80,226,88818,-63291
10,11.8,80,225,88784,-63291
10,11.8,80,225,88725,-63291
10,11.8,80,225,88739,-63291
10,11.8,80,226,88756,-63291
10,11.8,80,226,88745,-63291
10,11.8,80,225,88730,-63291
10,11.8,80,225,88702,-63291
10,11.8,80,225,88728,-63291
10,11.8,80,226,88724,-63291
10,11.8,80,225,88755,-63291
10,11.8,80,225,88773,-63291
10,11.8,80,226,88750,-63291
10,11.8,80,226,88735,-63291
10,11.8,80,224,88740,-63291
10,11.8,80,226,88708,-63291
10,11.8,80,225,88733,-63291
10,11.8,80,225,88775,-63291
10,11.8,80,224,88760,-63291
10,11.8,80,225,88753,-63291
10,11.8,80,225,88757,-63291
10,11.8,80,224,88757,-63291
10,11.8,80,224,88763,-63291
10,11.8,80,225,88758,-63291
11,11.8,85,241,84526,-63624
11,11.8,85,242,94846,-63624
11,11.8,85,242,96468,-63624
11,11.8,85,241,96546,-63624
11,11.8,85,241,96596,-63624
11,11.8,85,242,96596,-63624
11,11.8,85,241,96580,-63624
11,11.8,85,241,96599,-63624
11,11.8,85,241,96576,-63624
11,11.8,85,241,96562,-63624
11,11.8,85,241,96592,-63624
11,11.8,85,240,96580,-63624
11,11.8,85,241,96553,-63624
11,11.8,85,240,96525,-63624
11,11.8,85,239,96517,-63624
11,11.8,85,239,96540,-63624
11,11.8,85,240,96510,-63624
11,11.8,85,240,96558,-63624
11,11.8,85,239,96548,-63624
11,11.8,85,238,96555,-63624
11,11.8,85,239,96551,-63624
11,11.8,85,240,96497,-63624
11,11.8,85,239,96516,-63624
11,11.8,85,239,96502,-63624
11,11.8,85,240,96530,-63624
11,11.8,85,239,96525,-63624
11,11.8,85,240,96455,-63624
11,11.8,85,239,96467,-63624
11,11.8,85,240,96463,-63624
11,11.8,85,241,96483,-63624
11,11.8,85,240,96457,-63624
11,11.8,85,239,96476,-63624
11,11.8,85,239,96502,-63624
11,11.8,85,240,96453,-63624
11,11.8,85,239,96447,-63624
11,11.8,85,237,96474,-63624
11,11.8,85,240,96455,-63624
11,11.8,85,239,96437,-63624
11,11.8,85,240,96483,-63624
11,11.8,85,240,96428,-63624
11,11.8,85,239,96442,-63624
11,11.8,85,241,96442,-63624
11,11.8,85,239,96456,-63624
11,11.8,85,239,96435,-63624
11,11.8,85,239,96461,-63624
11,11.8,85,238,96424,-63624
11,11.8,85,239,96433,-63624
11,11.8,85,239,96469,-63624
11,11.8,85,240,96474,-63624
11,11.8,85,239,96451,-63624
11,11.8,85,238,96452,-63624
11,11.8,85,239,96433,-63624
11,11.8,85,237,96420,-63624
11,11.8,85,238,96416,-63624
11,11.8,85,237,96443,-63624
11,11.8,85,239,96440,-63624
11,11.8,85,239,96412,-63624
11,11.8,85,239,96393,-63624
12,11.8,90,257,90630,-64026
12,11.8,90,258,102464,-64026
12,11.8,90,258,104790,-64026
12,11.8,90,258,104901,-64026
12,11.8,90,258,104911,-64026
12,11.8,90,258,104912,-64026
12,11.8,90,257,104922,-64026
12,11.8,90,257,104961,-64026
12,11.8,90,257,104967,-64027
12,11.8,90,257,104954,-64027
12,11.8,90,257,104991,-64027
12,11.8,90,257,105013,-64027
12,11.8,90,254,105013,-64027
12,11.8,90,253,105015,-64027
12,11.8,90,257,104983,-64027
12,11.8,90,256,104979,-64027
12,11.8,90,256,104978,-64027
12,11.8,90,256,104950,-64027
12,11.8,90,256,104991,-64027
12,11.8,90,256,104965,-64027
12,11.8,90,257,104983,-64027
12,11.8,90,257,104969,-64027
12,11.8,90,256,104890,-64027
12,11.8,90,256,104892,-64027
12,11.8,90,255,104923,-64027
12,11.8,90,256,104946,-64027
12,11.8,90,255,104932,-64027
12,11.8,90,256,104907,-64027
12,11.8,90,256,104908,-64027
12,11.8,90,256,104917,-64027
12,11.8,90,256,104914,-64027
12,11.8,90,256,104908,-64027
12,11.8,90,256,104912,-64027
12,11.8,90,256,104900,-64027
12,11.8,90,256,104905,-64027
12,11.8,90,255,104913,-64027
12,11.8,90,256,104923,-64027
12,11.8,90,256,104931,-64027
12,11.8,90,255,104890,-64027
12,11.8,90,256,104881,-64027
12,11.8,90,255,104876,-64027
12,11.8,90,256,104869,-64027
12,11.8,90,255,104831,-64027
12,11.8,90,256,104838,-64027
12,11.8,90,255,104851,-64027
12,11.8,90,255,104863,-64027
12,11.8,90,255,104887,-64027
12,11.8,90,254,104855,-64027
12,11.8,90,255,104816,-64027
12,11.8,90,254,104874,-64027
12,11.8,90,253,104925,-64027
12,11.8,90,254,104876,-64027
12,11.8,90,254,104799,-64027
12,11.8,90,254,104797,-64027
12,11.8,90,255,104831,-64027
12,11.8,90,255,104863,-64027
12,11.8,90,254,104846,-64027
12,11.8,90,256,104834,-64027
13,11.8,95,274,101287,-64418
13,11.8,95,276,111439,-64418
13,11.8,95,275,113059,-64418
13,11.8,95,275,113152,-64418
13,11.8,95,273,113198,-64418
13,11.8,95,276,113210,-64418
13,11.8,95,275,113195,-64418
13,11.8,95,275,113205,-64418
13,11.8,95,274,113226,-64418
13,11.8,95,275,113235,-64418
13,11.8,95,274,113261,-64418
13,11.8,95,274,113271,-64418
13,11.8,95,272,113258,-64418
13,11.8,95,274,113237,-64418
13,11.8,95,274,113243,-64418
13,11.8,95,274,113266,-64418
13,11.8,95,270,113275,-64418
13,11.8,95,274,113249,-64418
13,11.8,95,274,113282,-64418
13,11.8,95,274,113302,-64418
13,11.8,95,273,113286,-64418
13,11.8,95,272,113268,-64418
13,11.8,95,271,113225,-64418
13,11.8,95,274,113223,-64418
13,11.8,95,273,113257,-64418
13,11.8,95,273,113221,-64418
13,11.8,95,274,113215,-64418
13,11.8,95,274,113233,-64418
13,11.8,95,274,113237,-64418
13,11.8,95,274,113255,-64418
13,11.8,95,273,113265,-64418
13,11.8,95,273,113202,-64418
13,11.8,95,272,113205,-64418
13,11.8,95,272,113252,-64418
13,11.8,95,272,113230,-64418
13,11.8,95,272,113208,-64418
13,11.8,95,273,113247,-64418
13,11.8,95,274,113254,-64418
13,11.8,95,273,113216,-64418
13,11.8,95,273,113235,-64418
13,11.8,95,273,113259,-64418
13,11.8,95,273,113216,-64418
13,11.8,95,273,113244,-64418
13,11.8,95,273,113252,-64418
13,11.8,95,273,113223,-64418
13,11.8,95,273,113218,-64418
13,11.8,95,272,113240,-64418
13,11.8,95,272,113253,-64418
13,11.8,95,273,113241,-64418
13,11.8,95,272,113195,-64418
13,11.8,95,272,113171,-64418
13,11.8,95,270,113195,-64418
13,11.8,95,272,113211,-64418
13,11.8,95,273,113241,-64418
13,11.8,95,272,113240,-64418
13,11.8,95,273,113230,-64418
13,11.8,95,272,113240,-64418
13,11.8,95,273,113235,-64418
14,11.8,100,291,104467,-64764
14,11.8,100,292,117457,-64764
14,11.8,100,292,120251,-64764
14,11.8,100,292,120429,-64764
