Trial,Jaw Distance (mm),PWM,Grasper Force Sensor (Counts),External Force Sensor (Counts),Encoder Value (Pulses)
3,12.8,45,53,31203,-36804
3,12.8,45,52,31186,-36804
3,12.8,45,53,31166,-36804
3,12.8,45,53,31152,-36804
3,12.8,45,53,31165,-36804
3,12.8,45,53,31143,-36804
3,12.8,45,52,31128,-36804
3,12.8,45,53,31127,-36804
3,12.8,45,53,31127,-36804
3,12.8,45,51,31106,-36804
3,12.8,45,53,31038,-36804
3,12.8,45,53,31028,-36804
3,12.8,45,51,31057,-36804
3,12.8,45,52,31031,-36804
3,12.8,45,53,31035,-36804
3,12.8,45,54,31032,-36804
3,12.8,45,52,31041,-36804
3,12.8,45,52,31034,-36804
3,12.8,45,53,31023,-36804
3,12.8,45,53,31057,-36804
3,12.8,45,51,31058,-36804
3,12.8,45,51,31028,-36805
3,12.8,45,52,31011,-36805
3,12.8,45,53,30999,-36805
3,12.8,45,50,30972,-36805
3,12.8,45,52,30933,-36805
3,12.8,45,52,30933,-36805
3,12.8,45,53,30951,-36805
3,12.8,45,51,30951,-36805
3,12.8,45,53,30955,-36805
3,12.8,45,53,30942,-36805
3,12.8,45,51,30922,-36805
3,12.8,45,52,30926,-36805
3,12.8,45,52,30951,-36805
3,12.8,45,52,30950,-36805
3,12.8,45,50,30962,-36805
3,12.8,45,52,30964,-36805
3,12.8,45,52,30925,-36805
3,12.8,45,53,30955,-36805
3,12.8,45,52,30900,-36805
3,12.8,45,52,30912,-36805
3,12.8,45,51,30902,-36805
3,12.8,45,53,30866,-36805
4,12.8,50,79,33475,-37405
4,12.8,50,79,40752,-37405
4,12.8,50,77,41357,-37405
4,12.8,50,80,41199,-37405
4,12.8,50,79,41094,-37405
4,12.8,50,77,41007,-37405
4,12.8,50,78,40905,-37405
4,12.8,50,79,40833,-37405
4,12.8,50,77,40821,-37405
4,12.8,50,76,40809,-37405
4,12.8,50,77,40754,-37405
4,12.8,50,76,40677,-37405
4,12.8,50,78,40635,-37405
4,12.8,50,78,40611,-37405
4,12.8,50,77,40566,-37405
4,12.8,50,78,40572,-37405
4,12.8,50,77,40598,-37405
4,12.8,50,79,40558,-37405
4,12.8,50,77,40514,-37405
4,12.8,50,75,40488,-37405
4,12.8,50,78,40488,-37405
4,12.8,50,78,40455,-37405
4,12.8,50,78,40423,-37405
4,12.8,50,77,40419,-37405
4,12.8,50,76,40434,-37405
4,12.8,50,76,40461,-37405
4,12.8,50,78,40439,-37405
4,12.8,50,75,40400,-37405
4,12.8,50,78,40380,-37405
4,12.8,50,77,40346,-37405
4,12.8,50,77,40337,-37405
4,12.8,50,75,40340,-37405
4,12.8,50,77,40339,-37405
4,12.8,50,77,40318,-37405
4,12.8,50,77,40319,-37405
4,12.8,50,76,40295,-37405
4,12.8,50,75,40289,-37405
4,12.8,50,76,40261,-37405
4,12.8,50,74,40247,-37405
4,12.8,50,77,40282,-37405
4,12.8,50,75,40295,-37405
4,12.8,50,77,40300,-37405
4,12.8,50,77,40288,-37405
4,12.8,50,77,40223,-37405
4,12.8,50,75,40213,-37405
4,12.8,50,75,40252,-37405
4,12.8,50,78,40216,-37405
4,12.8,50,77,40199,-37405
4,12.8,50,76,40237,-37405
4,12.8,50,75,40211,-37405
4,12.8,50,76,40202,-37405
4,12.8,50,77,40214,-37405
4,12.8,50,76,40203,-37405
4,12.8,50,77,40213,-37405
4,12.8,50,77,40204,-37405
4,12.8,50,77,40157,-37405
4,12.8,50,76,40185,-37405
4,12.8,50,76,40164,-37405
5,12.8,55,106,42586,-37882
5,12.8,55,108,49004,-37882
5,12.8,55,106,49452,-37882
5,12.8,55,107,49285,-37882
5,12.8,55,108,49205,-37882
5,12.8,55,108,49088,-37882
5,12.8,55,108,48982,-37882
5,12.8,55,105,48924,-37882
5,12.8,55,111,48862,-37882
5,12.8,55,109,48791,-37882
5,12.8,55,108,48724,-37882
5,12.8,55,109,48678,-37882
5,12.8,55,109,48672,-37882
5,12.8,55,106,48610,-37882
5,12.8,55,108,48602,-37882
5,12.8,55,111,48588,-37882
5,12.8,55,108,48570,-37882
5,12.8,55,109,48519,-37882
5,12.8,55,109,48499,-37882
5,12.8,55,108,48466,-37882
5,12.8,55,107,48477,-37882
5,12.8,55,107,48476,-37882
5,12.8,55,107,48460,-37882
5,12.8,55,106,48381,-37882
5,12.8,55,108,48379,-37882
5,12.8,55,107,48396,-37882
5,12.8,55,108,48396,-37882
5,12.8,55,108,48360,-37882
5,12.8,55,106,48384,-37882
5,12.8,55,108,48350,-37882
5,12.8,55,107,48331,-37882
5,12.8,55,107,48307,-37882
5,12.8,55,106,48308,-37882
5,12.8,55,108,48305,-37882
5,12.8,55,106,48287,-37882
5,12.8,55,105,48283,-37882
5,12.8,55,106,48275,-37882
5,12.8,55,106,48241,-37882
5,12.8,55,108,48222,-37882
5,12.8,55,105,48214,-37882
5,12.8,55,106,48228,-37882
5,12.8,55,103,48191,-37882
5,12.8,55,107,48147,-37882
5,12.8,55,105,48201,-37882
5,12.8,55,105,48212,-37882
5,12.8,55,107,48153,-37882
5,12.8,55,106,48203,-37882
5,12.8,55,102,48216,-37882
5,12.8,55,101,48155,-37882
5,12.8,55,104,48108,-37882
5,12.8,55,106,48111,-37882
5,12.8,55,103,48126,-37882
5,12.8,55,106,48136,-37882
5,12.8,55,107,48135,-37882
5,12.8,55,104,48139,-37882
5,12.8,55,106,48132,-37882
5,12.8,55,105,48147,-37882
5,12.8,55,109,48100,-37882
6,12.8,60,142,49643,-38364
6,12.8,60,144,57726,-38364
6,12.8,60,145,58625,-38365
6,12.8,60,140,58465,-38365
6,12.8,60,143,58369,-38365
6,12.8,60,141,58324,-38365
6,12.8,60,142,58227,-38365
6,12.8,60,141,58218,-38365
6,12.8,60,142,58213,-38365
6,12.8,60,141,58173,-38365
6,12.8,60,140,58082,-38365
6,12.8,60,141,58029,-38365
6,12.8,60,142,57996,-38365
6,12.8,60,141,57967,-38365
6,12.8,60,140,57960,-38365
6,12.8,60,141,57958,-38365
6,12.8,60,140,57933,-38365
6,12.8,60,143,57918,-38365
6,12.8,60,141,57896,-38365
6,12.8,60,142,57836,-38365
6,12.8,60,143,57835,-38365
6,12.8,60,139,57811,-38365
6,12.8,60,142,57783,-38365
6,12.8,60,137,57774,-38365
6,12.8,60,140,57772,-38365
6,12.8,60,139,57759,-38365
6,12.8,60,140,57740,-38365
6,12.8,60,141,57739,-38365
6,12.8,60,140,57769,-38365
6,12.8,60,141,57720,-38365
6,12.8,60,142,57688,-38365
6,12.8,60,137,57699,-38365
6,12.8,60,139,57726,-38365
6,12.8,60,141,57698,-38365
6,12.8,60,138,57626,-38365
6,12.8,60,142,57649,-38365
6,12.8,60,141,57627,-38365
6,12.8,60,140,57604,-38365
6,12.8,60,140,57609,-38365
6,12.8,60,141,57628,-38365
6,12.8,60,141,57596,-38365
6,12.8,60,141,57628,-38365
6,12.8,60,142,57620,-38365
6,12.8,60,139,57584,-38365
6,12.8,60,140,57591,-38365
6,12.8,60,142,57582,-38365
6,12.8,60,137,57547,-38365
6,12.8,60,141,57538,-38365
6,12.8,60,141,57542,-38365
6,12.8,60,137,57541,-38365
6,12.8,60,140,57577,-38365
6,12.8,60,140,57516,-38365
6,12.8,60,142,57490,-38365
6,12.8,60,138,57494,-38365
6,12.8,60,138,57512,-38365
6,12.8,60,139,57489,-38365
6,12.8,60,140,57514,-38365
6,12.8,60,138,57516,-38365
7,12.8,65,169,58129,-38780
7,12.8,65,170,66282,-38780
7,12.8,65,171,67108,-38780
7,12.8,65,172,67059,-38780
7,12.8,65,170,66968,-38780
7,12.8,65,167,66882,-38780
7,12.8,65,169,66822,-38781
7,12.8,65,168,66774,-38781
7,12.8,65,168,66711,-38781
7,12.8,65,169,66637,-38781
7,12.8,65,169,66643,-38781
7,12.8,65,169,66624,-38781
7,12.8,65,168,66572,-38781
7,12.8,65,169,66534,-38781
7,12.8,65,171,66536,-38781
7,12.8,65,169,66550,-38781
7,12.8,65,169,66514,-38781
7,12.8,65,168,66443,-38781
7,12.8,65,169,66407,-38781
7,12.8,65,169,66466,-38781
7,12.8,65,169,66450,-38781
7,12.8,65,170,66433,-38781
7,12.8,65,170,66450,-38781
7,12.8,65,169,66440,-38781
7,12.8,65,166,66375,-38781
7,12.8,65,168,66350,-38781
7,12.8,65,169,66334,-38781
7,12.8,65,169,66334,-38781
7,12.8,65,167,66313,-38781
7,12.8,65,168,66301,-38781
7,12.8,65,169,66270,-38781
7,12.8,65,168,66270,-38781
7,12.8,65,168,66253,-38781
7,12.8,65,168,66238,-38781
7,12.8,65,168,66223,-38781
7,12.8,65,168,66234,-38781
7,12.8,65,169,66204,-38781
7,12.8,65,169,66197,-38781
7,12.8,65,167,66186,-38781
7,12.8,65,168,66179,-38781
7,12.8,65,167,66162,-38781
7,12.8,65,169,66115,-38781
7,12.8,65,169,66109,-38781
7,12.8,65,167,66129,-38781
7,12.8,65,167,66170,-38781
7,12.8,65,166,66193,-38781
7,12.8,65,163,66136,-38781
7,12.8,65,167,66128,-38781
7,12.8,65,168,66124,-38781
7,12.8,65,169,66111,-38781
7,12.8,65,169,66115,-38781
7,12.8,65,169,66123,-38781
7,12.8,65,167,66109,-38781
7,12.8,65,165,66076,-38781
7,12.8,65,166,66051,-38781
7,12.8,65,168,66087,-38781
7,12.8,65,166,66080,-38781
7,12.8,65,168,66041,-38781
8,12.8,70,196,66380,-39208
8,12.8,70,197,75226,-39208
8,12.8,70,195,76164,-39208
8,12.8,70,193,76112,-39208
8,12.8,70,196,76019,-39208
8,12.8,70,195,75976,-39208
8,12.8,70,194,75889,-39208
8,12.8,70,194,75824,-39208
8,12.8,70,193,75765,-39208
8,12.8,70,193,75733,-39208
8,12.8,70,193,75692,-39208
8,12.8,70,194,75650,-39208
8,12.8,70,193,75606,-39208
8,12.8,70,194,75629,-39208
8,12.8,70,194,75604,-39208
8,12.8,70,192,75535,-39208
8,12.8,70,194,75493,-39208
8,12.8,70,194,75475,-39208
8,12.8,70,194,75476,-39208
8,12.8,70,194,75457,-39208
8,12.8,70,194,75472,-39208
8,12.8,70,192,75483,-39208
8,12.8,70,193,75467,-39208
8,12.8,70,193,75432,-39208
8,12.8,70,194,75419,-39208
8,12.8,70,194,75385,-39208
8,12.8,70,192,75334,-39208
8,12.8,70,193,75319,-39208
8,12.8,70,192,75344,-39208
8,12.8,70,194,75382,-39208
8,12.8,70,194,75376,-39208
8,12.8,70,191,75353,-39208
8,12.8,70,193,75304,-39208
8,12.8,70,192,75246,-39208
8,12.8,70,194,75248,-39208
8,12.8,70,192,75276,-39208
8,12.8,70,194,75276,-39208
8,12.8,70,193,75261,-39208
8,12.8,70,194,75295,-39208
8,12.8,70,194,75224,-39208
8,12.8,70,193,75237,-39208
8,12.8,70,192,75264,-39208
8,12.8,70,192,75239,-39208
8,12.8,70,193,75236,-39208
8,12.8,70,193,75205,-39208
8,12.8,70,193,75180,-39208
8,12.8,70,192,75174,-39208
8,12.8,70,194,75225,-39208
8,12.8,70,194,75229,-39208
8,12.8,70,193,75182,-39209
8,12.8,70,192,75128,-39209
8,12.8,70,193,75151,-39209
8,12.8,70,192,75157,-39209
8,12.8,70,193,75168,-39209
8,12.8,70,193,75163,-39209
8,12.8,70,190,75146,-39209
8,12.8,70,192,75122,-39209
8,12.8,70,193,75119,-39209
9,12.8,75,215,75031,-39603
9,12.8,75,217,83995,-39603
9,12.8,75,215,84922,-39603
9,12.8,75,216,84835,-39603
9,12.8,75,215,84751,-39603
9,12.8,75,215,84678,-39603
9,12.8,75,214,84641,-39603
9,12.8,75,212,84547,-39603
9,12.8,75,214,84491,-39603
9,12.8,75,214,84423,-39603
9,12.8,75,212,84399,-39603
9,12.8,75,214,84398,-39603
9,12.8,75,214,84365,-39603
9,12.8,75,213,84299,-39603
9,12.8,75,213,84282,-39603
9,12.8,75,214,84212,-39603
9,12.8,75,213,84189,-39603
9,12.8,75,213,84185,-39603
9,12.8,75,213,84165,-39603
9,12.8,75,213,84127,-39603
9,12.8,75,210,84161,-39603
9,12.8,75,214,84122,-39603
9,12.8,75,211,84107,-39603
9,12.8,75,213,84131,-39603
9,12.8,75,213,84122,-39603
9,12.8,75,211,84047,-39603
9,12.8,75,213,84039,-39603
9,12.8,75,214,84066,-39603
9,12.8,75,213,84069,-39603
9,12.8,75,213,84034,-39603
9,12.8,75,213,84002,-39603
9,12.8,75,212,83978,-39603
9,12.8,75,213,84002,-39603
9,12.8,75,213,83960,-39603
9,12.8,75,213,83947,-39603
9,12.8,75,213,83955,-39603
9,12.8,75,213,83934,-39603
9,12.8,75,213,83899,-39603
9,12.8,75,212,83885,-39603
9,12.8,75,212,83893,-39603
9,12.8,75,213,83900,-39603
9,12.8,75,212,83850,-39603
9,12.8,75,213,83842,-39603
9,12.8,75,213,83868,-39603
9,12.8,75,212,83889,-39603
9,12.8,75,213,83850,-39603
9,12.8,75,210,83831,-39603
9,12.8,75,212,83826,-39603
9,12.8,75,213,83822,-39603
9,12.8,75,212,83821,-39603
9,12.8,75,213,83798,-39603
9,12.8,75,211,83775,-39603
9,12.8,75,212,83797,-39603
9,12.8,75,213,83806,-39603
9,12.8,75,212,83784,-39603
9,12.8,75,210,83744,-39603
9,12.8,75,213,83751,-39603
9,12.8,75,213,83711,-39603
10,12.8,80,231,82940,-39982
10,12.8,80,233,91983,-39982
10,12.8,80,232,92935,-39982
10,12.8,80,231,92844,-39982
10,12.8,80,233,92703,-39982
10,12.8,80,231,92646,-39982
10,12.8,80,231,92604,-39982
10,12.8,80,232,92516,-39982
10,12.8,80,232,92449,-39982
10,12.8,80,231,92390,-39982
10,12.8,80,231,92378,-39982
10,12.8,80,231,92319,-39982
10,12.8,80,229,92279,-39982
10,12.8,80,230,92245,-39982
10,12.8,80,233,92213,-39982
10,12.8,80,229,92195,-39982
10,12.8,80,230,92169,-39982
10,12.8,80,230,92152,-39982
10,12.8,80,230,92133,-39982
10,12.8,80,231,92163,-39982
10,12.8,80,230,92144,-39982
10,12.8,80,229,92105,-39982
10,12.8,80,229,92074,-39982
10,12.8,80,230,92045,-39982
10,12.8,80,230,92003,-39982
10,12.8,80,230,92018,-39983
10,12.8,80,229,92000,-39983
10,12.8,80,227,91987,-39983
10,12.8,80,229,91990,-39983
10,12.8,80,230,91989,-39983
10,12.8,80,230,91969,-39983
10,12.8,80,230,91977,-39983
10,12.8,80,231,91953,-39983
10,12.8,80,230,91934,-39983
10,12.8,80,229,91930,-39983
10,12.8,80,228,91895,-39983
10,12.8,80,230,91937,-39983
10,12.8,80,230,91922,-39983
10,12.8,80,229,91867,-39983
10,12.8,80,229,91823,-39983
10,12.8,80,227,91852,-39983
10,12.8,80,230,91829,-39983
10,12.8,80,230,91815,-39983
10,12.8,80,230,91804,-39983
10,12.8,80,229,91794,-39983
10,12.8,80,229,91805,-39983
10,12.8,80,230,91777,-39983
10,12.8,80,229,91740,-39983
10,12.8,80,229,91766,-39983
10,12.8,80,228,91761,-39983
10,12.8,80,229,91771,-39983
10,12.8,80,229,91776,-39983
10,12.8,80,230,91744,-39983
10,12.8,80,228,91721,-39983
10,12.8,80,229,91695,-39983
10,12.8,80,230,91721,-39983
10,12.8,80,229,91740,-39983
10,12.8,80,228,91725,-39983
11,12.8,85,249,92423,-40393
11,12.8,85,250,101717,-40393
11,12.8,85,247,102924,-40393
11,12.8,85,249,102962,-40393
11,12.8,85,248,102938,-40393
11,12.8,85,247,102862,-40393
11,12.8,85,245,102828,-40393
11,12.8,85,248,102777,-40393
11,12.8,85,247,102734,-40393
11,12.8,85,249,102689,-40393
11,12.8,85,248,102650,-40393
11,12.8,85,248,102625,-40393
11,12.8,85,247,102584,-40393
11,12.8,85,247,102614,-40393
11,12.8,85,248,102604,-40393
11,12.8,85,245,102576,-40393
11,12.8,85,247,102534,-40393
11,12.8,85,246,102475,-40393
11,12.8,85,248,102464,-40393
11,12.8,85,247,102446,-40393
11,12.8,85,245,102435,-40393
11,12.8,85,246,102428,-40394
11,12.8,85,246,102437,-40394
11,12.8,85,247,102428,-40394
11,12.8,85,247,102412,-40394
11,12.8,85,246,102354,-40394
11,12.8,85,244,102353,-40394
11,12.8,85,246,102366,-40394
11,12.8,85,246,102358,-40394
11,12.8,85,246,102338,-40394
11,12.8,85,246,102322,-40394
11,12.8,85,247,102314,-40394
11,12.8,85,245,102313,-40394
11,12.8,85,246,102300,-40394
11,12.8,85,246,102281,-40394
11,12.8,85,247,102300,-40394
11,12.8,85,246,102285,-40394
11,12.8,85,246,102259,-40394
11,12.8,85,245,102198,-40394
11,12.8,85,246,102191,-40394
11,12.8,85,246,102206,-40394
11,12.8,85,245,102203,-40394
11,12.8,85,247,102201,-40394
11,12.8,85,245,102231,-40394
11,12.8,85,245,102246,-40394
11,12.8,85,244,102187,-40394
11,12.8,85,246,102171,-40394
11,12.8,85,246,102177,-40394
11,12.8,85,246,102175,-40394
11,12.8,85,245,102209,-40394
11,12.8,85,246,102128,-40394
11,12.8,85,246,102098,-40394
11,12.8,85,248,102132,-40394
11,12.8,85,246,102157,-40394
11,12.8,85,245,102129,-40394
11,12.8,85,245,102098,-40394
11,12.8,85,246,102124,-40394
11,12.8,85,246,102133,-40394
12,12.8,90,264,100038,-40743
12,12.8,90,265,109832,-40743
12,12.8,90,263,111050,-40743
12,12.8,90,263,111022,-40743
12,12.8,90,263,110999,-40743
12,12.8,90,262,110990,-40743
12,12.8,90,263,110959,-40743
12,12.8,90,261,110939,-40743
12,12.8,90,262,110884,-40743
12,12.8,90,263,110841,-40743
12,12.8,90,262,110852,-40744
12,12.8,90,261,110871,-40744
12,12.8,90,263,110824,-40744
12,12.8,90,262,110782,-40744
12,12.8,90,261,110757,-40744
12,12.8,90,262,110782,-40744
12,12.8,90,261,110774,-40744
12,12.8,90,262,110701,-40744
12,12.8,90,260,110693,-40744
12,12.8,90,260,110700,-40744
12,12.8,90,261,110738,-40744
12,12.8,90,259,110721,-40744
12,12.8,90,261,110700,-40744
12,12.8,90,260,110693,-40744
12,12.8,90,261,110637,-40744
12,12.8,90,262,110646,-40744
12,12.8,90,262,110640,-40744
12,12.8,90,260,110620,-40744
12,12.8,90,261,110638,-40744
12,12.8,90,261,110627,-40744
12,12.8,90,260,110628,-40744
12,12.8,90,262,110613,-40744
12,12.8,90,261,110617,-40744
12,12.8,90,261,110605,-40744
12,12.8,90,259,110583,-40744
12,12.8,90,261,110564,-40744
12,12.8,90,261,110579,-40744
12,12.8,90,262,110549,-40744
12,12.8,90,262,110529,-40744
12,12.8,90,260,110537,-40744
12,12.8,90,260,110523,-40744
12,12.8,90,260,110573,-40744
12,12.8,90,261,110574,-40744
12,12.8,90,261,110561,-40744
12,12.8,90,261,110561,-40744
12,12.8,90,260,110563,-40744
12,12.8,90,260,110535,-40744
12,12.8,90,260,110541,-40744
12,12.8,90,262,110522,-40744
12,12.8,90,260,110457,-40744
12,12.8,90,261,110450,-40744
12,12.8,90,258,110510,-40744
12,12.8,90,259,110496,-40744
12,12.8,90,260,110466,-40744
12,12.8,90,261,110476,-40744
12,12.8,90,260,110496,-40744
12,12.8,90,262,110456,-40744
12,12.8,90,260,110448,-40744
13,12.8,95,281,108323,-41128
13,12.8,95,282,118363,-41128
13,12.8,95,280,119815,-41129
13,12.8,95,280,119865,-41129
13,12.8,95,280,119849,-41130
13,12.8,95,281,119787,-41130
13,12.8,95,281,119738,-41130
13,12.8,95,280,119748,-41130
13,12.8,95,280,119794,-41131
13,12.8,95,280,119746,-41131
13,12.8,95,279,119687,-41131
13,12.8,95,280,119700,-41131
13,12.8,95,280,119676,-41131
13,12.8,95,280,119684,-41132
13,12.8,95,281,119705,-41132
13,12.8,95,280,119709,-41132
13,12.8,95,280,119688,-41133
13,12.8,95,281,119682,-41133
13,12.8,95,280,119695,-41133
13,12.8,95,279,119678,-41133
13,12.8,95,279,119663,-41134
13,12.8,95,279,119624,-41134
13,12.8,95,281,119605,-41135
13,12.8,95,280,119605,-41135
13,12.8,95,280,119620,-41135
13,12.8,95,279,119618,-41136
13,12.8,95,280,119662,-41136
13,12.8,95,280,119627,-41136
13,12.8,95,281,119619,-41136
13,12.8,95,279,119596,-41137
13,12.8,95,280,119575,-41137
13,12.8,95,280,119592,-41137
13,12.8,95,280,119642,-41137
13,12.8,95,281,119593,-41137
13,12.8,95,280,119581,-41138
13,12.8,95,279,119575,-41138
13,12.8,95,280,119571,-41138
13,12.8,95,280,119546,-41138
13,12.8,95,280,119571,-41139
13,12.8,95,280,119575,-41139
13,12.8,95,280,119586,-41139
13,12.8,95,277,119602,-41139
13,12.8,95,279,119555,-41140
13,12.8,95,279,119561,-41140
13,12.8,95,279,119550,-41140
13,12.8,95,279,119543,-41141
13,12.8,95,281,119561,-41141
13,12.8,95,281,119535,-41141
13,12.8,95,281,119491,-41141
13,12.8,95,280,119509,-41141
13,12.8,95,278,119547,-41141
13,12.8,95,280,119533,-41142
13,12.8,95,277,119509,-41142
13,12.8,95,280,119476,-41142
13,12.8,95,280,119474,-41142
13,12.8,95,282,119498,-41143
13,12.8,95,280,119517,-41143
13,12.8,95,280,119501,-41143
14,12.8,100,305,115430,-41564
14,12.8,100,307,126150,-41564
14,12.8,100,306,127956,-41564
14,12.8,100,306,128094,-41564
