Trial,Jaw Distance (mm),PWM,Grasper Force Sensor (Counts),External Force Sensor (Counts),Encoder Value (Pulses)
2,10.2,40,18,15545,-60685
2,10.2,40,14,15530,-60685
2,10.2,40,18,15580,-60685
2,10.2,40,19,15564,-60685
2,10.2,40,17,15515,-60685
2,10.2,40,18,15550,-60685
2,10.2,40,18,15529,-60685
2,10.2,40,19,15470,-60685
2,10.2,40,17,15471,-60685
2,10.2,40,19,15490,-60685
2,10.2,40,17,15563,-60685
2,10.2,40,15,15593,-60685
2,10.2,40,20,15567,-60685
2,10.2,40,18,15540,-60685
2,10.2,40,22,15504,-60685
2,10.2,40,18,15506,-60685
2,10.2,40,18,15520,-60685
2,10.2,40,15,15522,-60685
2,10.2,40,21,15562,-60685
2,10.2,40,18,15535,-60685
2,10.2,40,19,15514,-60685
2,10.2,40,18,15507,-60685
2,10.2,40,20,15488,-60685
2,10.2,40,19,15499,-60685
2,10.2,40,17,15480,-60685
2,10.2,40,18,15456,-60685
2,10.2,40,16,15462,-60685
2,10.2,40,18,15485,-60685
2,10.2,40,20,15502,-60685
2,10.2,40,19,15507,-60685
2,10.2,40,16,15479,-60685
2,10.2,40,15,15479,-60685
3,10.2,45,35,18019,-61360
3,10.2,45,36,25499,-61360
3,10.2,45,35,26861,-61360
3,10.2,45,35,26744,-61360
3,10.2,45,33,26625,-61360
3,10.2,45,34,26537,-61360
3,10.2,45,34,26494,-61360
3,10.2,45,34,26483,-61360
3,10.2,45,35,26433,-61360
3,10.2,45,35,26373,-61360
3,10.2,45,32,26356,-61360
3,10.2,45,33,26306,-61360
3,10.2,45,32,26284,-61360
3,10.2,45,33,26268,-61360
3,10.2,45,34,26181,-61360
3,10.2,45,34,26149,-61360
3,10.2,45,33,26143,-61360
3,10.2,45,34,26164,-61360
3,10.2,45,33,26162,-61360
3,10.2,45,31,26124,-61360
3,10.2,45,34,26125,-61360
3,10.2,45,34,26141,-61360
3,10.2,45,33,26102,-61360
3,10.2,45,33,26072,-61360
3,10.2,45,35,26044,-61360
3,10.2,45,33,26020,-61360
3,10.2,45,34,26056,-61360
3,10.2,45,33,26100,-61360
3,10.2,45,31,26079,-61360
3,10.2,45,33,26008,-61360
3,10.2,45,32,25985,-61360
3,10.2,45,33,26019,-61360
3,10.2,45,31,26033,-61360
3,10.2,45,32,26002,-61360
3,10.2,45,32,25955,-61360
3,10.2,45,33,25971,-61360
3,10.2,45,36,26034,-61360
3,10.2,45,32,26020,-61360
3,10.2,45,34,25976,-61360
3,10.2,45,33,25980,-61360
3,10.2,45,33,25953,-61360
3,10.2,45,32,25919,-61360
3,10.2,45,33,25932,-61360
3,10.2,45,34,25942,-61360
3,10.2,45,33,25975,-61360
3,10.2,45,33,26020,-61360
3,10.2,45,33,25976,-61360
3,10.2,45,34,25908,-61360
3,10.2,45,32,25983,-61360
3,10.2,45,32,25982,-61360
3,10.2,45,34,25893,-61360
3,10.2,45,32,25897,-61360
3,10.2,45,33,25918,-61360
3,10.2,45,33,25919,-61360
3,10.2,45,33,25916,-61360
3,10.2,45,31,25923,-61360
3,10.2,45,33,25942,-61360
4,10.2,50,56,27506,-61803
4,10.2,50,55,33301,-61803
4,10.2,50,57,33586,-61803
4,10.2,50,56,33474,-61803
4,10.2,50,58,33447,-61803
4,10.2,50,57,33437,-61803
4,10.2,50,58,33448,-61803
4,10.2,50,57,33353,-61803
4,10.2,50,58,33304,-61803
4,10.2,50,57,33313,-61803
4,10.2,50,56,33307,-61803
4,10.2,50,57,33276,-61803
4,10.2,50,57,33279,-61803
4,10.2,50,58,33295,-61803
4,10.2,50,56,33247,-61803
4,10.2,50,57,33240,-61803
4,10.2,50,56,33238,-61803
4,10.2,50,57,33222,-61803
4,10.2,50,56,33163,-61803
4,10.2,50,58,33153,-61803
4,10.2,50,57,33151,-61803
4,10.2,50,55,33169,-61803
4,10.2,50,56,33139,-61803
4,10.2,50,56,33116,-61803
4,10.2,50,55,33072,-61803
4,10.2,50,56,33082,-61803
4,10.2,50,58,33138,-61803
4,10.2,50,57,33102,-61803
4,10.2,50,55,33109,-61803
4,10.2,50,55,33130,-61803
4,10.2,50,58,33141,-61803
4,10.2,50,56,33146,-61803
4,10.2,50,54,33092,-61803
4,10.2,50,55,33040,-61803
4,10.2,50,56,33044,-61803
4,10.2,50,56,33080,-61803
4,10.2,50,57,33057,-61803
4,10.2,50,56,33043,-61803
4,10.2,50,57,33017,-61803
4,10.2,50,55,33019,-61803
4,10.2,50,57,32973,-61803
4,10.2,50,56,32979,-61803
4,10.2,50,56,33000,-61803
4,10.2,50,55,32919,-61803
4,10.2,50,57,32912,-61803
4,10.2,50,56,32960,-61803
4,10.2,50,56,32952,-61803
4,10.2,50,56,32915,-61803
4,10.2,50,57,32902,-61803
4,10.2,50,54,32928,-61803
4,10.2,50,57,32953,-61803
4,10.2,50,57,32953,-61803
4,10.2,50,57,32965,-61803
4,10.2,50,58,32969,-61803
4,10.2,50,57,32932,-61803
4,10.2,50,57,32933,-61803
4,10.2,50,58,32996,-61803
5,10.2,55,87,33929,-62297
5,10.2,55,86,41530,-62297
5,10.2,55,88,42426,-62297
5,10.2,55,86,42398,-62297
5,10.2,55,88,42399,-62297
5,10.2,55,88,42333,-62297
5,10.2,55,86,42329,-62297
5,10.2,55,89,42352,-62297
5,10.2,55,84,42353,-62297
5,10.2,55,86,42342,-62297
5,10.2,55,86,42304,-62297
5,10.2,55,85,42259,-62297
5,10.2,55,88,42232,-62297
5,10.2,55,86,42219,-62297
5,10.2,55,84,42204,-62297
5,10.2,55,87,42209,-62297
5,10.2,55,85,42259,-62297
5,10.2,55,86,42204,-62297
5,10.2,55,86,42182,-62297
5,10.2,55,87,42197,-62297
5,10.2,55,84,42174,-62297
5,10.2,55,86,42124,-62297
5,10.2,55,84,42135,-62297
5,10.2,55,86,42142,-62297
5,10.2,55,85,42104,-62297
5,10.2,55,84,42110,-62297
5,10.2,55,86,42134,-62297
5,10.2,55,87,42071,-62297
5,10.2,55,86,42113,-62297
5,10.2,55,84,42118,-62297
5,10.2,55,85,42093,-62297
5,10.2,55,85,42037,-62297
5,10.2,55,86,42041,-62297
5,10.2,55,81,42072,-62297
5,10.2,55,86,42059,-62297
5,10.2,55,84,42023,-62297
5,10.2,55,86,41998,-62297
5,10.2,55,85,42041,-62297
5,10.2,55,88,42053,-62297
5,10.2,55,87,42062,-62297
5,10.2,55,85,42014,-62297
5,10.2,55,88,41986,-62297
5,10.2,55,88,42055,-62297
5,10.2,55,88,42111,-62297
5,10.2,55,87,42128,-62297
5,10.2,55,88,42188,-62297
5,10.2,55,90,42170,-62297
5,10.2,55,89,42185,-62297
5,10.2,55,86,42183,-62297
5,10.2,55,90,42148,-62297
5,10.2,55,89,42138,-62297
5,10.2,55,86,42118,-62297
5,10.2,55,88,42100,-62297
5,10.2,55,88,42143,-62297
5,10.2,55,87,42124,-62297
5,10.2,55,88,42117,-62297
5,10.2,55,90,42159,-62297
6,10.2,60,116,41470,-62654
6,10.2,60,117,48658,-62654
6,10.2,60,115,49321,-62654
6,10.2,60,112,49335,-62654
6,10.2,60,115,49321,-62654
6,10.2,60,114,49273,-62654
6,10.2,60,111,49221,-62654
6,10.2,60,115,49199,-62654
6,10.2,60,114,49168,-62654
6,10.2,60,114,49108,-62654
6,10.2,60,112,49069,-62654
6,10.2,60,112,49035,-62654
6,10.2,60,113,49061,-62654
6,10.2,60,114,49041,-62654
6,10.2,60,112,49028,-62654
6,10.2,60,112,48988,-62654
6,10.2,60,114,49016,-62654
6,10.2,60,115,48992,-62654
6,10.2,60,115,48953,-62654
6,10.2,60,114,48911,-62654
6,10.2,60,113,48897,-62654
6,10.2,60,112,48928,-62654
6,10.2,60,112,48907,-62654
6,10.2,60,115,48881,-62654
6,10.2,60,116,48901,-62654
6,10.2,60,115,48876,-62654
6,10.2,60,117,48848,-62654
6,10.2,60,113,48838,-62654
6,10.2,60,114,48821,-62654
6,10.2,60,114,48835,-62654
6,10.2,60,114,48838,-62654
6,10.2,60,111,48826,-62654
6,10.2,60,108,48823,-62654
6,10.2,60,112,48806,-62654
6,10.2,60,113,48809,-62654
6,10.2,60,112,48791,-62654
6,10.2,60,113,48764,-62654
6,10.2,60,112,48760,-62654
6,10.2,60,109,48773,-62654
6,10.2,60,112,48779,-62654
6,10.2,60,112,48780,-62654
6,10.2,60,111,48733,-62654
6,10.2,60,110,48710,-62654
6,10.2,60,112,48704,-62654
6,10.2,60,113,48732,-62654
6,10.2,60,112,48742,-62654
6,10.2,60,110,48675,-62654
6,10.2,60,110,48704,-62654
6,10.2,60,113,48661,-62654
6,10.2,60,114,48672,-62654
6,10.2,60,112,48639,-62654
6,10.2,60,113,48637,-62654
6,10.2,60,112,48659,-62654
6,10.2,60,112,48684,-62654
6,10.2,60,112,48670,-62654
6,10.2,60,111,48642,-62654
6,10.2,60,114,48686,-62654
7,10.2,65,145,49150,-63080
7,10.2,65,143,56979,-63080
7,10.2,65,143,57860,-63080
7,10.2,65,144,57856,-63080
7,10.2,65,144,57798,-63080
7,10.2,65,143,57776,-63080
7,10.2,65,142,57762,-63080
7,10.2,65,141,57663,-63080
7,10.2,65,141,57641,-63080
7,10.2,65,140,57639,-63080
7,10.2,65,140,57611,-63080
7,10.2,65,142,57624,-63080
7,10.2,65,144,57640,-63080
7,10.2,65,142,57617,-63080
7,10.2,65,142,57574,-63080
7,10.2,65,142,57546,-63080
7,10.2,65,143,57572,-63080
7,10.2,65,142,57541,-63080
7,10.2,65,140,57535,-63080
7,10.2,65,140,57544,-63080
7,10.2,65,140,57512,-63080
7,10.2,65,139,57469,-63080
7,10.2,65,141,57497,-63080
7,10.2,65,140,57473,-63080
7,10.2,65,142,57441,-63080
7,10.2,65,143,57400,-63080
7,10.2,65,141,57364,-63080
7,10.2,65,140,57388,-63080
7,10.2,65,141,57394,-63080
7,10.2,65,143,57351,-63080
7,10.2,65,142,57339,-63080
7,10.2,65,143,57366,-63080
7,10.2,65,140,57356,-63080
7,10.2,65,138,57290,-63080
7,10.2,65,142,57270,-63080
7,10.2,65,142,57248,-63080
7,10.2,65,143,57257,-63080
7,10.2,65,143,57299,-63080
7,10.2,65,142,57275,-63080
7,10.2,65,140,57267,-63080
7,10.2,65,142,57237,-63080
7,10.2,65,142,57239,-63080
7,10.2,65,142,57211,-63080
7,10.2,65,140,57203,-63080
7,10.2,65,141,57198,-63080
7,10.2,65,142,57190,-63080
7,10.2,65,141,57208,-63080
7,10.2,65,139,57203,-63080
7,10.2,65,140,57184,-63080
7,10.2,65,142,57186,-63080
7,10.2,65,141,57141,-63080
7,10.2,65,141,57162,-63080
7,10.2,65,140,57119,-63080
7,10.2,65,140,57105,-63080
7,10.2,65,140,57148,-63080
7,10.2,65,140,57145,-63080
7,10.2,65,140,57150,-63080
8,10.2,70,168,56206,-63463
8,10.2,70,167,64512,-63463
8,10.2,70,166,65370,-63463
8,10.2,70,167,65257,-63463
8,10.2,70,168,65179,-63463
8,10.2,70,166,65177,-63463
8,10.2,70,166,65144,-63463
8,10.2,70,165,65080,-63463
8,10.2,70,166,65048,-63463
8,10.2,70,165,64999,-63463
8,10.2,70,165,64988,-63463
8,10.2,70,164,64980,-63463
8,10.2,70,164,65005,-63463
8,10.2,70,166,64995,-63463
8,10.2,70,165,64925,-63463
8,10.2,70,166,64867,-63463
8,10.2,70,165,64841,-63463
8,10.2,70,164,64848,-63463
8,10.2,70,166,64788,-63463
8,10.2,70,165,64764,-63463
8,10.2,70,165,64823,-63463
8,10.2,70,165,64801,-63463
8,10.2,70,164,64751,-63463
8,10.2,70,165,64752,-63463
8,10.2,70,166,64712,-63463
8,10.2,70,166,64687,-63463
8,10.2,70,166,64693,-63463
8,10.2,70,165,64658,-63463
8,10.2,70,165,64666,-63463
8,10.2,70,165,64697,-63463
8,10.2,70,165,64644,-63463
8,10.2,70,165,64642,-63463
8,10.2,70,164,64612,-63463
8,10.2,70,165,64636,-63463
8,10.2,70,165,64594,-63463
8,10.2,70,165,64615,-63463
8,10.2,70,165,64605,-63463
8,10.2,70,163,64521,-63463
8,10.2,70,166,64542,-63463
8,10.2,70,166,64582,-63463
8,10.2,70,166,64586,-63463
8,10.2,70,164,64592,-63463
8,10.2,70,163,64580,-63463
8,10.2,70,164,64524,-63463
8,10.2,70,164,64529,-63463
8,10.2,70,164,64576,-63463
8,10.2,70,164,64558,-63463
8,10.2,70,161,64558,-63463
8,10.2,70,165,64533,-63463
8,10.2,70,165,64515,-63463
8,10.2,70,164,64503,-63463
8,10.2,70,163,64463,-63463
8,10.2,70,165,64487,-63463
8,10.2,70,165,64467,-63463
8,10.2,70,164,64452,-63463
8,10.2,70,163,64477,-63463
8,10.2,70,164,64413,-63463
9,10.2,75,186,62419,-63837
9,10.2,75,186,71700,-63838
9,10.2,75,186,72758,-63838
9,10.2,75,186,72690,-63838
9,10.2,75,184,72570,-63838
9,10.2,75,184,72475,-63838
9,10.2,75,185,72342,-63838
9,10.2,75,185,72308,-63838
9,10.2,75,184,72320,-63838
9,10.2,75,184,72304,-63838
9,10.2,75,185,72236,-63838
9,10.2,75,185,72203,-63838
9,10.2,75,183,72184,-63838
9,10.2,75,183,72107,-63838
9,10.2,75,184,72079,-63838
9,10.2,75,184,72035,-63838
9,10.2,75,183,72043,-63838
9,10.2,75,184,72024,-63838
9,10.2,75,184,71983,-63838
9,10.2,75,183,71965,-63838
9,10.2,75,183,71918,-63838
9,10.2,75,184,71919,-63838
9,10.2,75,184,71992,-63838
9,10.2,75,183,71975,-63838
9,10.2,75,182,71942,-63838
9,10.2,75,182,71913,-63838
9,10.2,75,183,71896,-63838
9,10.2,75,183,71893,-63838
9,10.2,75,182,71927,-63838
9,10.2,75,183,71866,-63838
9,10.2,75,183,71864,-63838
9,10.2,75,183,71844,-63838
9,10.2,75,184,71774,-63838
9,10.2,75,183,71753,-63838
9,10.2,75,183,71764,-63838
9,10.2,75,181,71742,-63838
9,10.2,75,183,71741,-63838
9,10.2,75,183,71742,-63838
9,10.2,75,182,71735,-63838
9,10.2,75,183,71725,-63838
9,10.2,75,183,71764,-63838
9,10.2,75,183,71751,-63838
9,10.2,75,182,71739,-63838
9,10.2,75,184,71699,-63838
9,10.2,75,183,71713,-63838
9,10.2,75,183,71707,-63838
9,10.2,75,183,71609,-63838
9,10.2,75,183,71604,-63838
9,10.2,75,183,71647,-63838
9,10.2,75,182,71661,-63838
9,10.2,75,182,71662,-63838
9,10.2,75,183,71646,-63838
9,10.2,75,182,71646,-63838
9,10.2,75,183,71657,-63838
9,10.2,75,183,71640,-63838
9,10.2,75,182,71656,-63838
9,10.2,75,183,71650,-63838
10,10.2,80,204,71311,-64242
10,10.2,80,205,79659,-64242
10,10.2,80,203,80485,-64242
10,10.2,80,204,80355,-64242
10,10.2,80,203,80268,-64242
10,10.2,80,202,80165,-64242
10,10.2,80,202,80081,-64242
10,10.2,80,202,80053,-64242
10,10.2,80,200,80054,-64242
10,10.2,80,202,80048,-64242
10,10.2,80,201,79993,-64242
10,10.2,80,202,79948,-64242
10,10.2,80,201,79887,-64242
10,10.2,80,199,79845,-64242
10,10.2,80,202,79762,-64242
10,10.2,80,201,79821,-64242
10,10.2,80,202,79859,-64242
10,10.2,80,201,79790,-64242
10,10.2,80,201,79710,-64242
10,10.2,80,201,79719,-64242
10,10.2,80,202,79723,-64242
10,10.2,80,202,79698,-64242
10,10.2,80,199,79651,-64242
10,10.2,80,202,79646,-64242
10,10.2,80,200,79664,-64242
10,10.2,80,201,79622,-64242
10,10.2,80,201,79576,-64242
10,10.2,80,201,79587,-64242
10,10.2,80,201,79577,-64242
10,10.2,80,199,79593,-64242
10,10.2,80,202,79585,-64242
10,10.2,80,201,79550,-64242
10,10.2,80,198,79526,-64242
10,10.2,80,201,79551,-64242
10,10.2,80,199,79531,-64242
10,10.2,80,200,79533,-64242
10,10.2,80,200,79523,-64242
10,10.2,80,201,79478,-64242
10,10.2,80,200,79445,-64242
10,10.2,80,201,79499,-64242
10,10.2,80,200,79484,-64242
10,10.2,80,202,79451,-64242
10,10.2,80,200,79445,-64242
10,10.2,80,201,79455,-64242
10,10.2,80,199,79433,-64242
10,10.2,80,201,79450,-64242
10,10.2,80,200,79442,-64242
10,10.2,80,201,79358,-64242
10,10.2,80,200,79375,-64242
10,10.2,80,200,79386,-64242
10,10.2,80,199,79406,-64242
10,10.2,80,201,79357,-64242
10,10.2,80,201,79324,-64242
10,10.2,80,201,79328,-64242
10,10.2,80,200,79355,-64242
10,10.2,80,201,79376,-64242
10,10.2,80,201,79375,-64242
11,10.2,85,215,79739,-64574
11,10.2,85,216,86767,-64574
11,10.2,85,215,87294,-64574
11,10.2,85,216,87186,-64574
11,10.2,85,216,87137,-64574
11,10.2,85,215,87073,-64574
11,10.2,85,216,86996,-64574
11,10.2,85,216,86957,-64574
11,10.2,85,215,86860,-64574
11,10.2,85,214,86793,-64574
11,10.2,85,213,86731,-64574
11,10.2,85,215,86718,-64574
11,10.2,85,214,86698,-64574
11,10.2,85,214,86672,-64574
11,10.2,85,214,86623,-64574
11,10.2,85,215,86620,-64574
11,10.2,85,215,86630,-64574
11,10.2,85,214,86583,-64574
11,10.2,85,213,86531,-64574
11,10.2,85,214,86536,-64574
11,10.2,85,213,86533,-64574
11,10.2,85,214,86479,-64574
11,10.2,85,214,86415,-64574
11,10.2,85,214,86433,-64574
11,10.2,85,215,86477,-64574
11,10.2,85,213,86446,-64574
11,10.2,85,214,86466,-64574
11,10.2,85,214,86426,-64574
11,10.2,85,214,86438,-64574
11,10.2,85,214,86402,-64574
11,10.2,85,212,86391,-64574
11,10.2,85,214,86389,-64574
11,10.2,85,213,86353,-64574
11,10.2,85,213,86304,-64574
11,10.2,85,213,86324,-64574
11,10.2,85,214,86332,-64574
11,10.2,85,213,86316,-64574
11,10.2,85,214,86289,-64574
11,10.2,85,212,86281,-64574
11,10.2,85,213,86275,-64574
11,10.2,85,213,86271,-64574
11,10.2,85,213,86283,-64574
11,10.2,85,214,86281,-64574
11,10.2,85,214,86293,-64574
11,10.2,85,213,86255,-64574
11,10.2,85,213,86205,-64574
11,10.2,85,213,86221,-64574
11,10.2,85,213,86215,-64574
11,10.2,85,214,86191,-64574
11,10.2,85,212,86137,-64574
11,10.2,85,213,86167,-64574
11,10.2,85,213,86238,-64574
11,10.2,85,213,86238,-64574
11,10.2,85,213,86159,-64574
11,10.2,85,212,86137,-64574
11,10.2,85,212,86151,-64574
11,10.2,85,213,86182,-64574
12,10.2,90,230,85205,-64903
12,10.2,90,229,92950,-64903
12,10.2,90,229,93574,-64903
12,10.2,90,229,93458,-64903
12,10.2,90,227,93403,-64903
12,10.2,90,228,93337,-64903
12,10.2,90,228,93287,-64903
12,10.2,90,228,93264,-64903
12,10.2,90,228,93214,-64903
12,10.2,90,227,93195,-64903
12,10.2,90,228,93170,-64903
12,10.2,90,228,93124,-64903
12,10.2,90,227,93084,-64903
12,10.2,90,228,93028,-64903
12,10.2,90,228,93020,-64903
12,10.2,90,227,93004,-64903
12,10.2,90,228,92977,-64903
12,10.2,90,226,92913,-64903
12,10.2,90,228,92814,-64903
12,10.2,90,227,92803,-64903
12,10.2,90,226,92810,-64903
12,10.2,90,226,92827,-64903
12,10.2,90,228,92791,-64903
12,10.2,90,225,92742,-64903
12,10.2,90,227,92704,-64903
12,10.2,90,227,92718,-64903
12,10.2,90,225,92738,-64903
12,10.2,90,227,92708,-64903
12,10.2,90,226,92668,-64903
12,10.2,90,227,92689,-64903
12,10.2,90,227,92667,-64903
12,10.2,90,225,92677,-64903
12,10.2,90,228,92674,-64903
12,10.2,90,226,92623,-64903
12,10.2,90,227,92640,-64903
12,10.2,90,228,92638,-64903
12,10.2,90,227,92586,-64903
12,10.2,90,226,92598,-64903
12,10.2,90,227,92609,-64903
12,10.2,90,227,92607,-64903
12,10.2,90,226,92606,-64903
12,10.2,90,226,92579,-64903
12,10.2,90,226,92554,-64903
12,10.2,90,227,92544,-64903
12,10.2,90,227,92512,-64903
12,10.2,90,226,92472,-64903
12,10.2,90,225,92405,-64903
12,10.2,90,226,92440,-64903
12,10.2,90,226,92510,-64903
12,10.2,90,224,92464,-64903
12,10.2,90,226,92490,-64903
12,10.2,90,226,92502,-64903
12,10.2,90,228,92484,-64903
12,10.2,90,226,92447,-64903
12,10.2,90,225,92447,-64903
12,10.2,90,226,92439,-64903
12,10.2,90,225,92443,-64903
13,10.2,95,242,90133,-65182
13,10.2,95,242,98051,-65183
13,10.2,95,241,98889,-65183
13,10.2,95,241,98821,-65183
13,10.2,95,239,98751,-65183
13,10.2,95,239,98680,-65183
13,10.2,95,239,98630,-65183
13,10.2,95,240,98587,-65183
13,10.2,95,239,98538,-65183
13,10.2,95,239,98470,-65183
13,10.2,95,238,98454,-65183
13,10.2,95,239,98363,-65183
13,10.2,95,239,98370,-65183
13,10.2,95,239,98376,-65183
13,10.2,95,238,98348,-65183
13,10.2,95,238,98291,-65183
13,10.2,95,240,98273,-65183
13,10.2,95,239,98271,-65183
13,10.2,95,239,98261,-65183
13,10.2,95,239,98209,-65183
13,10.2,95,238,98157,-65183
13,10.2,95,238,98188,-65183
13,10.2,95,238,98134,-65183
13,10.2,95,238,98097,-65183
13,10.2,95,238,98105,-65183
13,10.2,95,238,98092,-65183
13,10.2,95,240,98086,-65183
13,10.2,95,238,98067,-65183
13,10.2,95,237,98050,-65183
13,10.2,95,237,98046,-65183
13,10.2,95,238,98031,-65183
13,10.2,95,238,97986,-65183
13,10.2,95,239,97933,-65183
13,10.2,95,238,97972,-65183
13,10.2,95,238,97982,-65183
13,10.2,95,238,97943,-65183
13,10.2,95,238,97956,-65183
13,10.2,95,238,97906,-65183
13,10.2,95,238,97853,-65183
13,10.2,95,236,97872,-65183
13,10.2,95,237,97891,-65183
13,10.2,95,238,97837,-65183
13,10.2,95,238,97805,-65183
13,10.2,95,238,97845,-65183
13,10.2,95,238,97909,-65183
13,10.2,95,238,97873,-65183
13,10.2,95,235,97839,-65183
13,10.2,95,238,97857,-65183
13,10.2,95,237,97840,-65183
13,10.2,95,238,97791,-65183
13,10.2,95,238,97791,-65183
13,10.2,95,237,97814,-65183
13,10.2,95,238,97829,-65183
13,10.2,95,236,97780,-65183
13,10.2,95,237,97759,-65183
13,10.2,95,237,97748,-65183
13,10.2,95,237,97762,-65183
14,10.2,100,262,94437,-65601
14,10.2,100,262,104803,-65601
14,10.2,100,260,106502,-65601
14,10.2,100,261,106503,-65601
14,10.2,100,261,106424,-65601
14,10.2,100,261,106345,-65601
14,10.2,100,261,106233,-65601
14,10.2,100,260,106146,-65601
14,10.2,100,260,106096,-65601
14,10.2,100,260,106055,-65601
14,10.2,100,259,106004,-65601
14,10.2,100,260,105939,-65601
14,10.2,100,259,105938,-65601
14,10.2,100,259,105875,-65601
14,10.2,100,260,105795,-65601
14,10.2,100,259,105764,-65601
14,10.2,100,259,105735,-65601
14,10.2,100,258,105727,-65601
14,10.2,100,259,105708,-65601
14,10.2,100,258,105672,-65601
